Latitude: 45.19813  Longitude: -122.22375
X & Y on Lambert Conformal Conic: -1646133.79 506460.37
Tile: 12089
Elevation: 342 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31058.34,4.54,78.25,0.00,8.35,3.37,777.91
1980,2,31109.42,11.80,69.30,0.00,6.91,2.65,738.78
1980,3,31164.65,3.09,88.26,0.00,6.98,1.33,672.13
1980,4,31223.99,27.42,66.63,0.00,6.06,2.05,708.22
1980,5,31287.41,12.23,67.11,0.00,5.26,1.27,669.57
1980,6,31354.85,0.00,137.21,0.00,3.19,-3.47,472.78
1980,7,31426.25,13.65,87.85,0.00,0.83,-4.40,440.78
1980,8,31501.57,52.53,84.59,0.00,2.18,-2.81,496.65
1980,9,31580.74,39.90,58.00,0.00,1.95,-1.29,555.85
1980,10,31663.71,10.64,79.54,0.00,1.60,-2.95,491.55
1980,11,31750.42,26.94,135.27,0.00,7.33,-3.21,481.95
1980,12,31840.81,49.22,138.48,0.00,10.49,-0.94,570.14
1980,13,31934.80,45.68,97.09,0.00,7.10,1.33,672.23
1980,14,32032.33,28.59,74.35,0.00,6.37,2.22,716.77
1980,15,32133.35,2.30,105.36,0.00,5.90,-0.33,596.18
1980,16,32237.77,16.02,97.54,0.00,6.97,1.38,674.65
1980,17,32345.53,4.13,87.14,0.00,5.08,0.30,624.37
1980,18,32456.56,0.00,156.83,0.00,3.18,-3.74,463.22
1980,19,32570.78,0.00,175.63,0.00,5.37,-2.96,490.99
1980,20,32688.13,0.00,183.02,0.00,6.53,-2.40,512.16
1980,21,32808.54,0.00,198.05,0.00,8.90,-1.85,533.33
1980,22,32931.92,0.00,194.89,0.00,8.76,-1.14,561.84
1980,23,33058.21,0.00,201.35,0.00,8.98,-1.45,549.07
1980,24,33187.34,0.00,202.18,0.00,7.94,-2.23,518.56
1980,25,33319.22,0.00,172.50,0.00,5.96,-1.28,556.28
1980,26,33453.79,0.00,137.27,0.00,-1.17,-6.21,384.18
1980,27,33590.98,0.00,175.74,0.00,-3.70,-10.54,273.92
1980,28,33730.71,0.00,179.39,0.00,-4.86,-11.75,248.58
1980,29,33872.91,0.00,218.34,0.00,-1.91,-11.75,248.70
1980,30,34017.51,0.00,227.00,0.00,0.69,-9.93,287.41
1980,31,34164.43,5.27,182.27,5.27,3.08,-6.48,376.37
1980,32,34313.61,28.27,162.34,3.66,5.55,-2.18,520.43
1980,33,34464.98,19.77,108.39,0.13,6.94,2.40,725.77
1980,34,34618.47,6.92,144.00,0.00,9.63,2.09,709.99
1980,35,34774.01,0.00,228.05,0.00,11.52,0.99,655.92
1980,36,34931.53,6.80,141.71,0.00,9.68,2.43,727.49
1980,37,35090.97,17.88,94.10,0.00,7.82,3.53,786.63
1980,38,35252.26,0.00,170.32,0.00,7.79,1.75,692.85
1980,39,35415.34,0.00,222.17,0.00,9.16,0.18,618.96
1980,40,35580.15,0.00,204.49,0.00,9.01,1.27,669.26
1980,41,35746.62,0.00,209.82,0.00,9.28,1.42,676.77
1980,42,35914.69,0.00,217.18,0.00,8.37,0.35,626.48
1980,43,36084.30,0.00,261.06,0.00,9.34,-2.11,523.26
1980,44,36255.40,0.00,228.44,0.00,6.11,-2.36,513.60
1980,45,36427.93,0.00,152.29,0.00,2.80,-2.03,526.10
1980,46,36601.83,2.11,161.96,0.00,5.20,-2.26,517.47
1980,47,36777.04,3.08,165.55,0.00,6.45,-1.23,558.07
1980,48,36953.52,9.89,154.97,0.00,7.29,0.36,627.04
1980,49,37131.22,11.36,174.31,0.00,11.06,2.82,747.87
1980,50,37310.07,8.28,146.54,0.00,9.90,3.60,790.65
1980,51,37490.03,3.55,143.25,0.00,8.40,2.51,731.37
1980,52,37671.06,0.00,265.11,0.00,9.10,-0.17,603.20
1980,53,37853.10,8.11,179.51,0.00,8.31,0.70,642.45
1980,54,38036.10,3.04,207.64,0.00,10.83,1.09,661.06
1980,55,38220.03,2.25,202.40,0.00,13.21,3.90,807.48
1980,56,38404.84,12.41,122.76,0.00,9.84,5.22,885.38
