Latitude: 45.35093  Longitude: -122.38197
X & Y on Lambert Conformal Conic: -1653276.83 525214.0
Tile: 12089
Elevation: 85 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,30980.07,5.00,85.68,0.00,10.12,4.76,857.33
1980,2,31031.52,8.85,69.28,0.00,8.03,3.91,808.02
1980,3,31087.16,0.51,120.47,0.00,7.81,2.26,718.81
1980,4,31146.94,21.02,60.16,0.00,6.59,3.14,764.88
1980,5,31210.82,9.26,86.83,0.00,7.24,2.03,707.10
1980,6,31278.75,0.00,152.85,0.00,4.16,-3.17,483.38
1980,7,31350.67,9.34,79.39,0.00,1.09,-3.35,476.99
1980,8,31426.54,45.24,88.23,0.00,2.99,-2.02,526.56
1980,9,31506.29,41.35,63.88,0.00,2.74,-0.73,579.24
1980,10,31589.86,10.14,92.44,0.00,3.25,-1.97,528.60
1980,11,31677.19,18.91,136.24,0.00,8.56,-1.20,559.38
1980,12,31768.23,36.51,143.64,0.00,12.49,0.98,655.75
1980,13,31862.89,37.59,91.61,0.00,7.49,2.38,724.77
1980,14,31961.13,25.74,84.19,0.00,7.28,2.69,741.26
1980,15,32062.86,3.47,107.64,0.00,6.77,0.68,641.63
1980,16,32168.03,14.25,91.60,0.00,7.95,2.99,756.89
1980,17,32276.55,2.92,111.65,0.00,7.23,1.00,656.53
1980,18,32388.36,0.00,181.01,0.00,5.06,-3.10,486.04
1980,19,32503.39,0.00,182.43,0.00,6.74,-1.50,547.16
1980,20,32621.57,0.00,173.04,0.00,6.39,-0.97,568.93
1980,21,32742.81,0.00,206.08,0.00,8.85,-1.58,544.11
1980,22,32867.05,0.00,189.20,0.00,8.46,0.07,613.68
1980,23,32994.22,0.00,205.25,0.00,8.60,-1.07,564.98
1980,24,33124.24,0.00,214.06,0.00,7.54,-2.75,498.78
1980,25,33257.03,0.00,180.01,0.00,7.05,-0.15,604.14
1980,26,33392.53,0.00,166.33,0.00,1.08,-5.03,420.45
1980,27,33530.65,0.00,172.09,0.00,-2.08,-8.30,326.88
1980,28,33671.33,0.00,172.80,0.00,-3.20,-9.34,301.29
1980,29,33814.50,0.00,221.23,0.00,-0.53,-9.69,292.99
1980,30,33960.07,0.00,220.78,0.00,0.97,-8.01,334.35
1980,31,34107.99,3.99,148.39,0.00,2.39,-4.92,423.68
1980,32,34258.17,25.95,153.87,0.00,5.94,-1.89,531.70
1980,33,34410.55,21.79,109.74,0.00,7.75,2.82,747.66
1980,34,34565.06,5.13,173.82,0.00,12.17,1.98,704.66
1980,35,34721.64,0.00,245.12,0.00,12.83,1.20,665.91
1980,36,34880.20,3.76,145.47,0.00,10.80,3.63,792.28
1980,37,35040.69,13.35,117.15,0.00,9.82,4.49,841.35
1980,38,35203.04,3.37,132.48,0.00,8.99,2.92,753.20
1980,39,35367.19,0.00,235.80,0.00,10.33,0.89,651.26
1980,40,35533.07,0.00,215.79,0.00,10.44,2.42,726.81
1980,41,35700.62,0.00,211.59,0.00,10.77,3.16,766.41
1980,42,35869.78,0.00,214.84,0.00,9.42,1.95,702.96
1980,43,36040.49,0.00,266.21,0.00,9.87,-1.20,559.55
1980,44,36212.69,0.00,220.78,0.00,6.00,-1.54,545.75
1980,45,36386.32,0.00,145.02,0.00,3.77,-0.60,584.37
1980,46,36561.33,2.46,145.43,0.00,5.08,-1.02,567.05
1980,47,36737.66,1.65,206.66,0.00,6.89,0.32,624.91
