Latitude: 45.2515  Longitude: -122.36735
X & Y on Lambert Conformal Conic: -1655015.96 514759.12
Tile: 12089
Elevation: 239 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31032.32,5.30,79.38,0.00,9.39,4.43,837.63
1980,2,31083.51,10.99,73.53,0.00,7.74,3.26,771.84
1980,3,31138.88,2.12,92.39,0.00,7.39,1.59,685.18
1980,4,31198.37,24.66,63.54,0.00,6.32,2.58,735.35
1980,5,31261.94,12.09,83.24,0.00,6.30,1.30,670.81
1980,6,31329.54,0.30,151.06,0.00,3.66,-3.61,467.81
1980,7,31401.12,9.40,92.19,0.00,1.23,-4.17,448.53
1980,8,31476.62,50.97,90.64,0.00,2.92,-2.37,513.20
1980,9,31555.98,43.71,62.18,0.00,2.66,-0.77,577.27
1980,10,31639.16,9.23,83.02,0.00,2.22,-2.45,510.02
1980,11,31726.07,21.59,141.30,0.00,8.21,-2.41,511.75
1980,12,31816.67,44.11,143.89,0.00,11.46,0.10,615.25
1980,13,31910.89,42.41,101.63,0.00,7.70,1.77,693.81
1980,14,32008.66,27.74,84.88,0.00,7.23,2.51,731.68
1980,15,32109.91,3.34,111.47,0.00,6.53,0.03,612.15
1980,16,32214.58,15.24,96.17,0.00,7.69,2.35,723.20
1980,17,32322.59,3.76,102.87,0.00,6.09,0.41,628.93
1980,18,32433.88,0.00,171.83,0.00,3.89,-3.66,466.18
1980,19,32548.37,0.00,185.74,0.00,6.14,-2.45,510.22
1980,20,32666.00,0.00,186.18,0.00,6.68,-1.82,534.63
1980,21,32786.68,0.00,208.54,0.00,9.23,-1.65,541.04
1980,22,32910.35,0.00,200.66,0.00,9.00,-0.59,584.80
1980,23,33036.93,0.00,210.18,0.00,9.00,-1.36,553.01
1980,24,33166.35,0.00,212.91,0.00,7.77,-2.50,508.09
1980,25,33298.54,0.00,182.65,0.00,6.60,-0.87,573.02
1980,26,33433.42,0.00,164.70,0.00,0.30,-5.82,395.62
1980,27,33570.92,0.00,177.22,0.00,-3.01,-9.60,295.12
1980,28,33710.96,0.00,184.68,0.00,-3.90,-10.77,268.90
1980,29,33853.48,0.00,226.44,0.00,-1.15,-10.92,265.72
1980,30,33998.40,0.00,232.47,0.00,1.14,-9.07,307.74
1980,31,34145.66,3.78,161.36,0.00,3.29,-5.40,408.68
1980,32,34295.17,27.13,152.66,0.00,6.36,-1.57,544.39
1980,33,34446.88,21.87,111.35,0.00,8.28,3.10,762.86
1980,34,34600.71,5.51,161.42,0.00,11.10,2.31,721.27
1980,35,34756.59,0.00,241.60,0.00,12.19,1.05,658.84
1980,36,34914.46,4.69,145.43,0.00,10.34,3.06,760.95
1980,37,35074.25,14.76,106.96,0.00,8.92,4.06,816.58
1980,38,35235.89,2.91,130.58,0.00,8.38,2.35,723.12
1980,39,35399.33,0.00,237.95,0.00,10.06,0.35,626.63
1980,40,35564.49,0.00,217.27,0.00,9.67,1.48,679.61
1980,41,35731.32,0.00,220.30,0.00,10.23,2.06,708.45
1980,42,35899.75,0.00,230.52,0.00,9.25,0.77,645.66
1980,43,36069.73,0.00,272.83,0.00,9.96,-1.97,528.74
