Latitude: 44.98516  Longitude: -122.06679
X & Y on Lambert Conformal Conic: -1640684.16 481582.54
Tile: 12089
Elevation: 541 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31136.04,3.22,79.55,0.00,7.36,2.43,727.63
1980,2,31186.74,11.76,77.84,0.00,6.08,1.34,672.77
1980,3,31241.57,3.84,92.34,0.00,6.43,0.66,640.86
1980,4,31300.49,32.32,68.69,0.00,5.61,1.57,684.15
1980,5,31363.44,10.48,54.19,0.00,4.59,1.50,680.56
1980,6,31430.39,0.00,139.19,0.00,2.69,-3.78,461.80
1980,7,31501.28,15.82,91.63,0.00,0.38,-4.98,421.91
1980,8,31576.05,48.70,90.06,0.00,1.50,-3.74,463.28
1980,9,31654.66,31.98,52.39,0.00,0.87,-1.97,528.53
1980,10,31737.04,7.08,85.17,0.00,0.75,-4.05,452.64
1980,11,31823.12,32.67,147.60,0.00,7.17,-4.94,423.15
1980,12,31912.86,57.40,146.13,0.00,9.57,-2.15,521.48
1980,13,32006.19,44.15,104.52,0.00,7.12,0.95,654.08
1980,14,32103.03,26.62,72.26,0.00,6.12,2.18,714.42
1980,15,32203.33,1.81,150.15,0.00,5.33,-1.22,558.59
1980,16,32307.02,15.69,109.85,0.00,6.21,-0.09,606.68
1980,17,32414.02,4.42,70.59,0.00,3.61,-0.08,607.33
1980,18,32524.27,0.00,151.06,0.00,1.81,-4.46,438.72
1980,19,32637.70,0.00,193.22,0.00,4.79,-4.54,436.33
1980,20,32754.24,0.00,200.27,0.00,5.78,-4.06,452.40
1980,21,32873.81,0.00,207.86,0.00,8.23,-2.50,508.06
1980,22,32996.34,0.00,208.61,0.00,7.87,-2.62,503.87
1980,23,33121.76,0.00,208.59,0.00,8.31,-1.95,529.43
1980,24,33250.00,0.00,204.98,0.00,7.58,-1.99,527.61
1980,25,33380.98,4.59,138.75,0.00,5.21,-2.41,511.46
1980,26,33514.64,0.00,96.28,0.00,-3.32,-6.62,372.13
1980,27,33650.90,0.00,195.44,0.00,-4.90,-12.61,231.93
1980,28,33789.68,0.00,205.24,0.00,-5.92,-14.10,205.35
1980,29,33930.92,0.00,238.88,0.00,-2.71,-14.07,205.85
1980,30,34074.55,0.00,249.48,0.00,0.72,-12.44,235.10
1980,31,34220.50,8.91,199.03,8.91,2.80,-8.20,329.36
1980,32,34368.68,25.43,166.10,7.70,4.56,-3.13,485.00
1980,33,34519.05,16.23,108.27,4.62,5.76,1.33,672.15
1980,34,34671.52,5.73,148.34,1.31,8.40,1.88,699.56
1980,35,34826.04,0.00,230.79,0.00,10.32,0.37,627.22
1980,36,34982.53,11.92,140.03,0.00,8.08,1.22,666.96
1980,37,35140.92,18.65,93.34,0.00,6.50,2.35,723.11
1980,38,35301.16,0.00,186.58,0.00,7.24,0.64,639.74
1980,39,35463.18,0.00,227.92,0.00,8.64,-0.32,596.76
1980,40,35626.92,0.00,220.19,0.00,8.25,-0.09,606.52
1980,41,35792.32,0.00,220.29,0.00,8.01,-0.07,607.50
1980,42,35959.31,0.00,240.68,0.00,8.11,-0.99,567.99
1980,43,36127.83,0.00,275.27,0.00,9.31,-2.84,495.41
1980,44,36297.84,0.00,250.12,0.00,6.67,-2.88,494.10
1980,45,36469.27,0.00,190.92,0.00,3.18,-3.06,487.39
1980,46,36642.07,1.20,237.34,0.00,5.18,-3.22,481.66
1980,47,36816.17,2.26,182.21,0.00,6.41,-2.36,513.46
1980,48,36991.54,9.49,171.79,0.00,6.80,-1.14,561.95
1980,49,37168.12,14.50,179.18,0.00,10.23,1.77,693.98
1980,50,37345.85,9.62,143.25,0.00,8.66,2.59,735.81
1980,51,37524.68,3.83,136.59,0.00,7.13,1.61,685.93
1980,52,37704.58,0.00,271.97,0.00,8.88,-0.56,586.13
1980,53,37885.49,10.38,178.36,0.00,7.22,-0.18,602.58
1980,54,38067.36,3.86,208.80,0.00,9.64,0.17,618.33
1980,55,38250.15,0.00,295.90,0.00,12.88,2.12,711.34
1980,56,38433.82,18.16,131.41,0.00,9.03,4.01,813.29
1980,57,38618.31,4.75,169.41,0.00,11.40,4.63,849.91
1980,58,38803.60,8.65,147.15,0.00,12.07,6.45,964.13
1980,59,38989.64,7.11,134.65,0.00,9.60,4.76,857.29
1980,60,39176.39,0.00,311.83,0.00,12.19,1.91,700.99
1980,61,39363.81,0.00,323.00,0.00,12.96,2.02,706.31
1980,62,39551.87,0.00,330.41,0.00,14.38,2.88,750.84
1980,63,39740.51,11.44,152.44,0.00,8.55,3.25,770.87
1980,64,39929.72,6.24,165.08,0.00,9.73,3.95,810.11
1980,65,40119.45,10.94,101.45,0.00,5.42,2.22,716.67
1980,66,40309.67,1.48,289.87,0.00,7.80,0.01,610.93
1980,67,40500.35,4.04,212.14,0.00,8.45,0.88,650.95
1980,68,40691.44,0.00,234.99,0.00,8.75,2.91,752.77
1980,69,40882.93,0.00,347.11,0.00,11.48,0.89,651.36
1980,70,41074.77,13.86,234.80,0.00,10.36,1.77,693.74
1980,71,41266.94,16.24,137.87,0.00,4.94,0.75,644.74
1980,72,41459.39,15.49,184.23,0.00,5.44,-0.27,598.83
1980,73,41652.12,32.87,172.92,0.00,5.37,0.25,621.76
1980,74,41845.07,17.90,158.25,0.00,4.25,-0.24,600.06
1980,75,42038.23,9.25,198.72,0.00,4.12,-1.67,540.37
1980,76,42231.56,2.02,266.64,0.00,6.54,-2.45,510.12
1980,77,42425.03,11.40,246.12,0.00,7.45,-0.28,598.17
1980,78,42618.62,5.59,209.27,0.00,6.84,0.82,648.23
1980,79,42812.30,1.85,321.40,0.00,8.86,1.63,687.14
1980,80,43006.03,4.14,196.99,0.00,7.26,1.81,695.68
1980,81,43199.79,0.00,234.05,0.00,6.07,1.41,676.44
1980,82,43393.55,2.65,252.74,0.00,9.50,2.01,705.85
1980,83,43587.28,5.04,244.95,0.00,7.40,0.42,629.77
1980,84,43780.96,0.00,413.51,0.00,10.55,-0.34,595.77
1980,85,43974.54,3.40,329.04,0.00,13.10,-1.00,567.56
1980,86,44168.02,15.44,235.82,0.00,6.88,0.36,626.83
1980,87,44361.35,3.40,277.38,0.00,8.50,0.15,617.38
1980,88,44554.51,0.00,442.96,0.00,11.52,-1.54,545.63
1980,89,44747.46,11.30,243.37,0.00,7.26,0.40,628.66
1980,90,44940.18,0.00,390.71,0.00,8.27,-0.71,579.80
1980,91,45132.64,2.01,249.45,0.00,6.14,-0.67,581.43
1980,92,45324.81,0.00,419.87,0.00,9.01,-1.01,567.12
1980,93,45516.65,0.00,461.57,0.00,11.90,-1.72,538.58
1980,94,45708.14,1.39,464.67,0.00,12.46,-1.65,541.04
1980,95,45899.23,5.06,347.62,0.00,15.45,0.30,623.97
1980,96,46089.91,20.22,265.67,0.00,9.77,1.86,698.48
1980,97,46280.13,23.12,157.08,0.00,4.45,0.39,628.07
1980,98,46469.86,3.47,280.60,0.00,7.12,-1.16,560.87
1980,99,46659.07,14.10,302.70,0.00,11.07,1.56,683.34
1980,100,46847.72,20.75,233.07,0.00,9.39,3.03,759.17
1980,101,47035.78,0.00,416.16,0.00,10.84,1.02,657.42
1980,102,47223.20,0.00,497.52,0.00,18.72,-0.53,587.65
1980,103,47409.95,0.00,494.57,0.00,23.81,3.09,762.23
1980,104,47595.99,2.07,363.68,0.00,24.14,4.62,849.41
1980,105,47781.28,9.62,253.40,0.00,13.56,5.37,894.62
1980,106,47965.78,0.00,446.21,0.00,16.33,3.42,780.19
1980,107,48149.45,0.00,501.53,0.00,22.08,1.66,688.30
1980,108,48332.24,0.00,447.63,0.00,17.40,3.79,801.31
1980,109,48514.12,1.01,487.23,0.00,21.03,3.11,763.25
1980,110,48695.03,4.53,270.93,0.00,15.98,6.17,945.65
1980,111,48874.92,18.35,163.35,0.00,10.92,5.62,910.26
1980,112,49053.76,0.00,227.10,0.00,9.27,3.84,803.89
1980,113,49231.50,0.00,353.75,0.00,13.13,3.96,810.53
1980,114,49408.07,2.91,271.48,0.00,15.77,6.15,944.73
1980,115,49583.44,3.17,221.66,0.00,12.28,5.10,877.89
1980,116,49757.55,0.00,488.26,0.00,18.57,2.27,719.40
1980,117,49930.35,0.00,490.35,0.00,22.59,5.04,874.25
1980,118,50101.79,0.00,500.60,0.00,26.47,6.46,965.19
1980,119,50271.80,6.91,272.97,0.00,17.89,7.71,1051.55
