Latitude: 45.11489  Longitude: -122.07464
X & Y on Lambert Conformal Conic: -1637657.16 495010.15
Tile: 12089
Elevation: 424 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31084.31,3.00,83.21,0.00,7.77,2.38,725.10
1980,2,31135.25,11.60,72.43,0.00,6.36,1.84,697.24
1980,3,31190.35,4.29,86.78,0.00,6.69,1.12,662.39
1980,4,31249.55,30.49,66.57,0.00,5.67,1.63,687.05
1980,5,31312.82,13.63,53.86,0.00,4.76,1.59,685.19
1980,6,31380.09,0.00,130.98,0.00,2.73,-3.42,474.47
1980,7,31451.32,17.41,81.54,0.00,0.29,-4.53,436.42
1980,8,31526.46,52.42,81.05,0.00,1.28,-3.48,472.26
1980,9,31605.44,32.82,48.51,0.00,0.81,-1.88,532.10
1980,10,31688.21,8.45,83.18,0.00,1.23,-3.60,468.17
1980,11,31774.71,31.82,138.66,0.00,6.57,-4.32,443.62
1980,12,31864.88,54.05,141.77,0.00,9.85,-2.02,526.66
1980,13,31958.65,47.52,97.33,0.00,6.80,1.01,656.93
1980,14,32055.96,27.29,69.44,0.00,5.98,2.10,710.27
1980,15,32156.73,1.98,139.59,0.00,5.40,-0.73,579.16
1980,16,32260.91,15.83,103.82,0.00,6.34,0.31,624.61
1980,17,32368.41,3.93,74.81,0.00,4.29,0.25,621.97
1980,18,32479.18,0.00,153.21,0.00,2.64,-3.91,457.33
1980,19,32593.14,0.00,180.92,0.00,4.76,-3.70,464.72
1980,20,32710.22,0.00,189.27,0.00,5.72,-3.40,475.33
1980,21,32830.34,0.00,203.97,0.00,8.21,-2.41,511.50
1980,22,32953.44,0.00,201.06,0.00,7.77,-2.20,519.48
1980,23,33079.44,0.00,204.59,0.00,8.35,-1.82,534.45
1980,24,33208.27,0.00,209.12,0.00,8.07,-2.19,520.03
1980,25,33339.85,5.08,134.57,0.00,5.73,-1.83,534.02
1980,26,33474.12,0.00,105.39,0.00,-2.58,-6.31,381.15
1980,27,33611.00,0.00,190.34,0.00,-4.33,-11.88,245.97
1980,28,33750.41,0.00,192.26,0.00,-5.76,-13.22,220.72
1980,29,33892.29,0.00,231.11,0.00,-2.55,-13.17,221.63
1980,30,34036.56,0.00,238.96,0.00,0.06,-11.57,252.19
1980,31,34183.16,7.42,189.39,7.42,2.21,-8.01,334.29
1980,32,34332.01,27.01,163.92,6.30,4.40,-3.33,477.88
1980,33,34483.05,16.42,103.46,3.22,5.65,1.33,672.26
1980,34,34636.19,7.18,137.10,0.00,8.69,1.75,693.07
1980,35,34791.39,0.00,232.03,0.00,10.89,0.73,643.94
1980,36,34948.57,9.76,140.11,0.00,8.62,1.55,683.24
1980,37,35107.66,20.68,90.10,0.00,6.93,2.82,747.65
1980,38,35268.60,0.00,178.74,0.00,7.59,1.25,668.73
1980,39,35431.32,0.00,219.47,0.00,8.49,0.01,611.27
1980,40,35595.77,0.00,208.08,0.00,8.51,0.75,644.64
1980,41,35761.88,0.00,211.06,0.00,8.38,0.71,643.11
1980,42,35929.59,0.00,218.31,0.00,7.61,-0.17,603.05
1980,43,36098.84,0.00,264.89,0.00,8.82,-2.26,517.21
1980,44,36269.58,0.00,239.00,0.00,6.15,-2.62,503.77
1980,45,36441.74,0.00,165.25,0.00,2.48,-2.79,497.46
1980,46,36615.27,1.29,222.71,0.00,4.59,-3.01,489.34
1980,47,36790.12,2.29,169.96,0.00,5.77,-2.15,521.51
1980,48,36966.22,8.87,155.62,0.00,6.31,-0.64,582.82
1980,49,37143.54,12.94,179.11,0.00,10.29,1.76,693.30
1980,50,37322.02,9.32,145.97,0.00,9.04,2.78,745.60
1980,51,37501.61,3.69,138.83,0.00,7.78,2.08,709.59
1980,52,37682.25,0.00,273.10,0.00,9.21,-0.29,597.73
1980,53,37863.92,9.10,179.73,0.00,7.66,0.07,613.99
