Latitude: 45.3409  Longitude: -122.33817
X & Y on Lambert Conformal Conic: -1650400.67 523321.16
Tile: 12089
Elevation: 125 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,30980.07,5.55,85.68,0.00,9.72,4.38,835.08
1980,2,31031.52,9.73,69.09,0.00,7.77,3.67,794.46
1980,3,31087.16,0.95,121.86,0.00,7.70,2.08,709.55
1980,4,31146.94,21.68,62.87,0.00,6.54,2.92,752.98
1980,5,31210.82,8.52,84.44,0.00,6.87,1.85,697.71
1980,6,31278.75,0.00,151.33,0.00,4.03,-3.18,482.96
1980,7,31350.67,10.72,79.80,0.00,0.93,-3.53,470.50
1980,8,31426.54,47.11,85.51,0.00,2.66,-2.17,520.97
1980,9,31506.29,41.49,63.26,0.00,2.49,-0.93,570.49
1980,10,31589.86,11.74,91.93,0.00,2.96,-2.21,519.28
1980,11,31677.19,19.67,136.18,0.00,8.10,-1.58,543.87
1980,12,31768.23,37.75,143.77,0.00,12.04,0.60,637.91
1980,13,31862.89,38.41,92.25,0.00,7.25,2.10,710.59
1980,14,31961.13,26.63,82.04,0.00,6.96,2.51,731.84
1980,15,32062.86,3.11,106.71,0.00,6.51,0.51,633.71
1980,16,32168.03,14.81,92.18,0.00,7.65,2.66,739.62
1980,17,32276.55,3.30,108.75,0.00,6.90,0.90,651.63
1980,18,32388.36,0.00,179.15,0.00,4.77,-3.21,482.19
1980,19,32503.39,0.00,182.69,0.00,6.43,-1.79,535.56
1980,20,32621.57,0.00,176.42,0.00,6.41,-1.18,560.42
1980,21,32742.81,0.00,206.84,0.00,8.87,-1.62,542.25
1980,22,32867.05,0.00,190.58,0.00,8.43,-0.05,608.54
1980,23,32994.22,0.00,205.73,0.00,8.61,-1.09,563.94
