Latitude: 45.3  Longitude: -122.35278
X & Y on Lambert Conformal Conic: -1652602.33 519428.66
Tile: 12089
Elevation: 133 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31006.23,4.51,85.34,0.00,9.82,4.45,839.02
1980,2,31057.55,9.62,70.87,0.00,7.88,3.64,792.89
1980,3,31113.05,1.25,121.95,0.00,7.87,2.14,712.70
1980,4,31172.69,22.85,62.29,0.00,6.57,2.97,755.67
1980,5,31236.41,9.60,82.10,0.00,6.77,1.88,699.66
1980,6,31304.18,0.66,146.00,0.00,3.93,-3.07,487.17
1980,7,31375.93,9.47,82.68,0.00,1.21,-3.48,472.39
1980,8,31451.61,48.44,86.94,0.00,3.01,-1.95,529.25
1980,9,31531.17,42.04,60.37,0.00,2.84,-0.43,591.96
1980,10,31614.54,9.91,86.99,0.00,2.94,-1.94,529.57
1980,11,31701.66,19.71,135.31,0.00,8.27,-1.53,545.87
1980,12,31792.48,40.07,142.35,0.00,12.09,0.59,637.53
1980,13,31886.92,39.68,95.94,0.00,7.61,2.15,713.07
1980,14,31984.92,26.59,82.63,0.00,7.11,2.60,736.41
1980,15,32086.41,2.51,107.91,0.00,6.68,0.50,633.37
1980,16,32191.33,14.46,93.67,0.00,7.89,2.76,744.71
1980,17,32299.60,2.68,106.78,0.00,6.82,0.89,651.20
1980,18,32411.15,0.00,173.10,0.00,4.70,-3.08,486.88
1980,19,32525.91,0.00,179.22,0.00,6.58,-1.66,540.89
1980,20,32643.81,0.00,175.81,0.00,6.54,-1.24,557.85
1980,21,32764.77,0.00,204.44,0.00,9.10,-1.67,540.58
1980,22,32888.73,0.00,191.18,0.00,8.70,-0.18,602.62
1980,23,33015.60,0.00,203.17,0.00,8.76,-1.15,561.31
1980,24,33145.32,0.00,209.97,0.00,7.67,-2.64,503.12
1980,25,33277.81,0.00,180.72,0.00,7.06,-0.36,594.98
1980,26,33413.00,0.00,163.35,0.00,0.83,-5.24,413.60
1980,27,33550.81,0.00,172.04,0.00,-2.35,-8.70,316.76
1980,28,33691.17,0.00,173.67,0.00,-3.51,-9.81,290.22
1980,29,33834.01,0.00,220.44,0.00,-0.61,-10.10,283.65
1980,30,33979.26,0.00,222.48,0.00,1.22,-8.27,327.51
1980,31,34126.84,3.86,153.39,0.00,2.82,-5.08,418.61
1980,32,34276.69,27.09,152.48,0.00,6.11,-1.78,536.20
1980,33,34428.74,21.75,107.22,0.00,7.80,2.94,754.57
1980,34,34582.91,5.71,166.20,0.00,11.48,2.13,712.04
1980,35,34739.13,0.00,239.51,0.00,12.75,1.32,671.92
1980,36,34897.35,4.01,145.82,0.00,10.77,3.48,783.91
1980,37,35057.49,14.31,110.38,0.00,9.40,4.42,837.07
1980,38,35219.48,3.25,130.67,0.00,8.73,2.72,742.62
1980,39,35383.27,0.00,233.42,0.00,10.26,0.70,642.50
1980,40,35548.79,0.00,213.92,0.00,10.29,2.20,715.44
1980,41,35715.98,0.00,212.40,0.00,10.67,2.86,750.20
1980,42,35884.78,0.00,216.20,0.00,9.32,1.60,685.55
1980,43,36055.12,0.00,263.18,0.00,9.81,-1.39,551.48
1980,44,36226.95,0.00,226.35,0.00,6.23,-1.79,535.67
1980,45,36400.22,0.00,147.92,0.00,3.77,-0.76,577.67
1980,46,36574.86,2.49,150.38,0.00,5.41,-1.06,565.12
1980,47,36750.82,2.30,155.86,0.00,6.96,0.22,620.41
1980,48,36928.05,8.71,136.47,0.00,7.64,2.03,707.10
1980,49,37106.49,8.24,186.81,0.00,12.45,3.64,792.82
