Latitude: 45.20545  Longitude: -122.22673
X & Y on Lambert Conformal Conic: -1646144.93 507267.83
Tile: 12089
Elevation: 355 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31058.34,4.84,76.89,0.00,8.29,3.39,778.63
1980,2,31109.42,11.79,69.17,0.00,6.89,2.62,737.60
1980,3,31164.65,3.05,88.33,0.00,6.89,1.21,666.34
1980,4,31223.99,27.00,66.63,0.00,6.01,1.98,704.68
1980,5,31287.41,11.66,68.10,0.00,5.19,1.13,662.70
1980,6,31354.85,0.00,138.08,0.00,3.17,-3.62,467.39
1980,7,31426.25,13.71,88.68,0.00,0.78,-4.55,435.87
1980,8,31501.57,52.61,85.06,0.00,2.13,-2.92,492.48
1980,9,31580.74,40.28,59.69,0.00,1.89,-1.46,548.77
1980,10,31663.71,10.99,79.69,0.00,1.51,-3.06,487.37
1980,11,31750.42,26.46,134.79,0.00,7.30,-3.30,478.84
1980,12,31840.81,48.43,137.52,0.00,10.42,-0.95,569.72
1980,13,31934.80,45.36,96.95,0.00,7.07,1.28,669.71
1980,14,32032.33,28.62,74.98,0.00,6.37,2.16,713.65
1980,15,32133.35,2.36,105.33,0.00,5.85,-0.41,592.71
1980,16,32237.77,15.97,96.87,0.00,6.93,1.36,673.73
1980,17,32345.53,4.19,87.21,0.00,5.00,0.20,619.61
1980,18,32456.56,0.00,155.58,0.00,3.05,-3.89,458.02
1980,19,32570.78,0.00,174.46,0.00,5.25,-3.09,486.49
1980,20,32688.13,0.00,182.44,0.00,6.56,-2.44,510.31
1980,21,32808.54,0.00,196.04,0.00,8.85,-1.83,534.19
1980,22,32931.92,0.00,192.64,0.00,8.76,-1.16,560.99
1980,23,33058.21,0.00,201.50,0.00,8.99,-1.49,547.58
1980,24,33187.34,0.00,202.16,0.00,7.97,-2.23,518.55
1980,25,33319.22,0.00,171.32,0.00,5.85,-1.32,554.36
1980,26,33453.79,0.00,139.05,0.00,-1.23,-6.37,379.31
1980,27,33590.98,0.00,174.95,0.00,-3.85,-10.66,271.26
1980,28,33730.71,0.00,178.17,0.00,-4.95,-11.83,246.97
1980,29,33872.91,0.00,216.19,0.00,-2.04,-11.78,248.07
1980,30,34017.51,0.00,224.08,0.00,0.60,-9.98,286.38
1980,31,34164.43,5.22,181.35,5.22,3.08,-6.47,376.45
1980,32,34313.61,28.29,161.55,3.60,5.59,-2.14,521.93
1980,33,34464.98,19.92,107.97,0.05,6.99,2.44,727.92
1980,34,34618.47,6.99,143.62,0.00,9.65,2.08,709.69
1980,35,34774.01,0.00,226.60,0.00,11.44,0.92,653.02
1980,36,34931.53,6.60,140.43,0.00,9.63,2.42,726.96
1980,37,35090.97,17.69,94.09,0.00,7.78,3.48,783.74
1980,38,35252.26,0.00,169.97,0.00,7.75,1.69,690.19
1980,39,35415.34,0.00,219.60,0.00,9.06,0.15,617.41
1980,40,35580.15,0.00,201.41,0.00,8.87,1.22,667.02
1980,41,35746.62,0.00,207.88,0.00,9.15,1.36,673.85
1980,42,35914.69,0.00,216.28,0.00,8.29,0.28,623.05
1980,43,36084.30,0.00,259.02,0.00,9.31,-2.19,519.96
1980,44,36255.40,0.00,226.14,0.00,5.97,-2.40,512.03
1980,45,36427.93,0.00,151.40,0.00,2.67,-2.13,522.24
1980,46,36601.83,2.21,161.91,0.00,5.13,-2.36,513.34
1980,47,36777.04,3.10,165.45,0.00,6.39,-1.32,554.64
1980,48,36953.52,9.86,156.37,0.00,7.31,0.28,623.14
1980,49,37131.22,11.22,172.22,0.00,11.00,2.86,749.97
1980,50,37310.07,8.20,145.70,0.00,9.87,3.61,791.14
1980,51,37490.03,3.59,142.96,0.00,8.32,2.43,727.62
1980,52,37671.06,0.00,263.40,0.00,9.02,-0.26,599.16
1980,53,37853.10,8.07,178.16,0.00,8.23,0.68,641.46
1980,54,38036.10,3.06,205.31,0.00,10.65,1.10,661.39
1980,55,38220.03,2.16,200.88,0.00,13.09,3.85,804.56
1980,56,38404.84,12.31,123.08,0.00,9.83,5.20,884.23
1980,57,38590.48,3.93,158.45,0.00,12.34,6.10,941.39
1980,58,38776.92,5.95,136.98,0.00,12.45,7.31,1022.66
1980,59,38964.10,9.26,151.55,0.00,11.14,5.56,906.57
1980,60,39152.00,0.00,309.08,0.00,13.49,2.75,743.97
1980,61,39340.57,0.00,303.44,0.00,13.87,3.74,798.50
1980,62,39529.78,0.00,317.44,0.00,15.77,4.49,841.22
1980,63,39719.58,5.88,156.33,0.00,9.63,4.09,818.06
1980,64,39909.95,6.18,167.43,0.00,10.78,4.82,860.98
1980,65,40100.84,14.75,98.05,0.00,5.63,2.55,733.44
1980,66,40292.21,0.89,298.59,0.00,9.00,0.59,637.54
1980,67,40484.05,2.34,228.70,0.00,10.02,1.20,666.04
1980,68,40676.31,0.00,253.27,0.00,10.30,3.73,797.76
1980,69,40868.95,0.00,332.87,0.00,11.30,1.19,665.54
1980,70,41061.95,13.95,219.24,0.00,10.75,2.83,748.34
1980,71,41255.28,13.43,146.25,0.00,6.09,1.56,683.32
1980,72,41448.91,11.11,180.17,0.00,6.65,0.97,655.21
1980,73,41642.79,30.26,180.25,0.00,6.66,1.15,663.62
1980,74,41836.91,17.94,190.13,0.00,5.82,0.08,614.17
1980,75,42031.23,11.77,186.50,0.00,4.84,-0.70,580.21
1980,76,42225.73,3.59,260.47,0.00,7.92,-1.24,557.72
1980,77,42420.37,10.51,227.48,0.00,8.47,1.27,669.49
