Latitude: 45.38967  Longitude: -122.49387
X & Y on Lambert Conformal Conic: -1660247.37 531396.4
Tile: 12089
Elevation: 53 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,30953.85,6.14,81.47,0.00,10.77,5.53,905.01
1980,2,31005.42,8.50,69.75,0.00,8.45,4.17,822.70
1980,3,31061.20,1.44,108.71,0.00,7.43,2.37,724.18
1980,4,31121.13,20.66,53.72,0.00,6.36,3.22,769.42
1980,5,31185.16,11.40,90.73,0.00,7.84,2.14,712.50
1980,6,31253.26,0.00,155.54,0.00,4.32,-3.59,468.55
1980,7,31325.36,8.35,81.07,0.00,1.27,-3.44,473.92
1980,8,31401.41,40.16,93.70,0.00,3.21,-2.37,512.95
1980,9,31481.35,41.02,64.31,0.00,2.63,-0.96,569.54
1980,10,31565.12,7.86,92.47,0.00,3.43,-1.96,529.00
1980,11,31652.67,20.21,136.96,0.00,9.36,-1.22,558.79
1980,12,31743.92,33.34,141.19,0.00,12.96,1.19,665.43
1980,13,31838.81,36.68,87.45,0.00,7.61,2.61,736.79
1980,14,31937.28,23.83,87.85,0.00,7.97,2.99,756.88
1980,15,32039.26,6.06,107.32,0.00,6.99,0.70,642.32
1980,16,32144.67,12.33,92.37,0.00,8.23,3.05,760.39
1980,17,32253.45,1.91,151.14,0.00,7.58,0.96,654.83
1980,18,32365.52,0.00,181.10,0.00,5.30,-3.28,479.60
1980,19,32480.82,0.00,178.61,0.00,6.92,-1.39,551.56
1980,20,32599.27,0.00,166.04,0.00,6.17,-1.02,567.06
1980,21,32720.80,0.00,201.60,0.00,8.83,-1.64,541.68
1980,22,32845.33,0.00,186.38,0.00,8.41,-0.16,603.67
1980,23,32972.79,0.00,202.58,0.00,8.65,-1.34,553.56
1980,24,33103.11,0.00,208.71,0.00,7.40,-2.84,495.34
