Latitude: 45.2532  Longitude: -122.29789
X & Y on Lambert Conformal Conic: -1649952.04 513556.89
Tile: 12089
Elevation: 269 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31032.32,5.72,80.59,0.00,8.98,3.97,811.30
1980,2,31083.51,11.77,71.90,0.00,7.40,3.08,762.02
1980,3,31138.88,2.70,92.65,0.00,7.29,1.49,680.12
1980,4,31198.37,25.21,65.85,0.00,6.23,2.39,725.26
1980,5,31261.94,10.62,78.70,0.00,5.89,1.24,668.24
1980,6,31329.54,0.59,146.95,0.00,3.54,-3.57,469.33
1980,7,31401.12,11.65,89.82,0.00,0.95,-4.25,445.71
1980,8,31476.62,52.02,87.94,0.00,2.51,-2.55,506.22
1980,9,31555.98,43.22,62.85,0.00,2.32,-1.11,563.17
1980,10,31639.16,11.50,83.61,0.00,2.03,-2.64,503.02
1980,11,31726.07,23.03,138.21,0.00,7.71,-2.61,504.13
1980,12,31816.67,44.76,141.97,0.00,11.08,-0.22,600.91
1980,13,31910.89,42.95,99.31,0.00,7.31,1.57,684.21
1980,14,32008.66,28.26,81.78,0.00,6.78,2.30,720.67
1980,15,32109.91,2.87,109.20,0.00,6.22,-0.09,606.85
1980,16,32214.58,15.77,96.16,0.00,7.35,2.04,707.52
1980,17,32322.59,3.93,99.20,0.00,5.77,0.36,626.97
1980,18,32433.88,0.00,167.15,0.00,3.66,-3.71,464.45
1980,19,32548.37,0.00,180.01,0.00,5.76,-2.57,505.46
1980,20,32666.00,0.00,184.62,0.00,6.69,-1.91,530.88
1980,21,32786.68,0.00,203.62,0.00,9.07,-1.69,539.60
1980,22,32910.35,0.00,197.14,0.00,8.92,-0.70,580.43
1980,23,33036.93,0.00,205.70,0.00,8.97,-1.37,552.58
1980,24,33166.35,0.00,208.58,0.00,7.87,-2.42,511.14
1980,25,33298.54,0.00,178.41,0.00,6.36,-0.95,569.62
1980,26,33433.42,0.00,158.47,0.00,-0.20,-6.06,388.62
1980,27,33570.92,0.00,175.26,0.00,-3.31,-9.88,288.70
1980,28,33710.96,0.00,179.27,0.00,-4.32,-10.99,264.21
1980,29,33853.48,0.00,221.04,0.00,-1.45,-11.07,262.66
1980,30,33998.40,0.00,227.22,0.00,0.90,-9.22,303.97
1980,31,34145.66,4.03,161.40,0.00,3.12,-5.70,399.28
1980,32,34295.17,27.96,149.67,0.00,5.96,-1.77,536.59
1980,33,34446.88,21.41,105.38,0.00,7.63,2.82,748.10
1980,34,34600.71,6.31,156.94,0.00,10.56,2.17,713.93
1980,35,34756.59,0.00,236.30,0.00,12.03,1.02,657.73
1980,36,34914.46,5.13,144.80,0.00,10.14,2.92,753.04
1980,37,35074.25,15.94,103.08,0.00,8.50,3.90,807.08
1980,38,35235.89,4.42,131.23,0.00,8.16,2.11,711.18
1980,39,35399.33,0.00,230.22,0.00,9.62,0.32,624.97
1980,40,35564.49,0.00,209.73,0.00,9.42,1.60,685.44
1980,41,35731.32,0.00,213.93,0.00,9.83,1.96,703.25
1980,42,35899.75,0.00,222.21,0.00,8.81,0.74,644.33
1980,43,36069.73,0.00,265.85,0.00,9.61,-1.97,528.49
1980,44,36241.19,0.00,228.59,0.00,6.00,-2.19,520.04
1980,45,36414.09,0.00,151.92,0.00,3.11,-1.57,544.46
1980,46,36588.36,2.71,161.51,0.00,5.32,-1.83,533.91
1980,47,36763.95,3.35,164.57,0.00,6.70,-0.62,583.83
1980,48,36940.80,10.37,153.73,0.00,7.66,1.06,659.63
1980,49,37118.87,10.24,180.25,0.00,11.67,3.33,775.21
1980,50,37298.09,7.44,152.23,0.00,10.45,4.07,817.20
1980,51,37478.43,3.25,155.38,0.00,9.08,2.78,745.66
1980,52,37659.84,0.00,270.16,0.00,9.11,-0.17,603.13
1980,53,37842.25,7.55,184.73,0.00,8.61,0.96,654.70
1980,54,38025.64,2.77,212.58,0.00,11.30,1.58,684.30
1980,55,38209.95,1.76,267.97,0.00,13.28,4.46,839.54
1980,56,38395.14,10.86,124.50,0.00,10.30,5.78,920.70
1980,57,38581.16,4.33,158.06,0.00,12.84,6.87,992.20
1980,58,38767.98,5.35,140.78,0.00,12.91,7.79,1056.91
1980,59,38955.55,9.69,163.94,0.00,11.98,6.03,936.84
1980,60,39143.84,0.00,320.63,0.00,14.21,2.88,751.08
1980,61,39332.80,0.00,307.22,0.00,14.27,4.24,826.96
1980,62,39522.39,0.00,322.25,0.00,16.44,5.10,877.80
1980,63,39712.58,4.26,165.55,0.00,10.36,4.59,847.46
1980,64,39903.33,5.68,175.18,0.00,11.40,5.30,890.34
1980,65,40094.60,15.81,111.12,0.00,6.17,2.75,744.42
1980,66,40286.37,0.83,309.09,0.00,9.66,1.00,656.61
1980,67,40478.59,1.87,320.68,0.00,10.93,1.60,685.71
1980,68,40671.24,0.00,273.95,0.00,11.19,4.04,814.99
1980,69,40864.27,0.00,340.68,0.00,11.59,1.35,673.12
1980,70,41057.67,14.47,224.86,0.00,11.16,3.23,769.97
1980,71,41251.38,12.12,156.94,0.00,6.76,1.99,704.96
1980,72,41445.39,9.32,185.72,0.00,7.24,1.52,681.70
1980,73,41639.67,28.58,190.34,0.00,7.41,1.69,689.95
1980,74,41834.18,16.71,206.79,0.00,6.62,0.39,628.41
1980,75,42028.89,11.41,193.58,0.00,5.39,-0.25,599.82
1980,76,42223.78,3.26,273.97,0.00,8.89,-0.90,572.00
1980,77,42418.81,10.13,231.26,0.00,9.23,2.04,707.44
1980,78,42613.95,7.75,200.69,0.00,8.76,2.92,753.10
1980,79,42809.18,2.63,233.01,0.00,10.44,3.34,776.04
1980,80,43004.47,4.16,211.13,0.00,9.81,3.70,796.08
1980,81,43199.79,0.00,261.40,0.00,8.95,3.47,783.29
1980,82,43395.10,1.23,320.62,0.00,10.85,3.72,797.29
1980,83,43590.39,4.33,262.62,0.00,9.53,1.52,681.52
1980,84,43785.62,0.00,404.26,0.00,11.44,0.68,641.69
1980,85,43980.77,0.00,435.25,0.00,15.27,0.67,641.11
1980,86,44175.80,9.46,244.90,0.00,9.26,2.12,711.57
1980,87,44370.68,2.18,288.09,0.00,11.08,1.65,687.80
1980,88,44565.40,0.00,424.05,0.00,12.30,0.23,620.99
1980,89,44759.90,7.99,242.18,0.00,8.98,1.92,701.63
1980,90,44954.18,4.04,297.83,0.00,10.75,0.92,652.62
1980,91,45148.19,3.26,216.34,0.00,7.31,1.47,679.04
1980,92,45341.91,0.00,420.79,0.00,11.24,0.52,634.02
1980,93,45535.30,0.00,463.17,0.00,14.98,-0.64,582.85
1980,94,45728.34,0.00,452.25,0.00,13.85,0.14,616.75
1980,95,45920.99,4.80,341.33,0.00,17.08,2.25,718.05
1980,96,46113.21,15.67,267.06,0.00,11.52,3.26,771.41
1980,97,46304.98,24.94,196.67,0.00,6.43,1.07,660.10
1980,98,46496.25,1.92,399.81,0.00,9.40,-0.17,603.21
1980,99,46687.01,10.28,299.10,0.00,13.65,3.92,808.19
1980,100,46877.20,22.27,243.25,0.00,11.50,4.51,842.79
1980,101,47066.79,0.00,413.97,0.00,13.10,2.82,748.13
1980,102,47255.75,0.00,491.53,0.00,20.60,1.00,656.42
1980,103,47444.03,0.00,481.44,0.00,25.23,5.78,920.87
1980,104,47631.61,0.00,470.70,0.00,25.56,7.74,1053.07
1980,105,47818.43,7.56,271.48,0.00,16.50,7.18,1014.13
1980,106,48004.45,2.75,315.70,0.00,16.70,4.87,864.09
1980,107,48189.65,0.00,491.64,0.00,22.64,3.21,769.13
1980,108,48373.96,0.00,431.79,0.00,18.37,5.39,896.14
1980,109,48557.35,0.00,474.05,0.00,21.68,4.78,858.54
1980,110,48739.77,9.62,240.05,0.00,16.76,8.33,1096.61
1980,111,48921.17,17.52,153.35,0.00,11.86,6.93,996.36
1980,112,49101.51,7.32,190.67,0.00,11.86,5.67,913.63
1980,113,49280.74,0.00,368.59,0.00,14.39,4.63,849.42
1980,114,49458.81,1.76,380.35,0.00,17.85,7.44,1032.27
1980,115,49635.67,3.23,238.12,0.00,14.44,6.56,971.63
1980,116,49811.26,0.00,480.98,0.00,19.46,3.45,782.20
1980,117,49985.53,0.00,479.89,0.00,23.76,6.83,989.72
1980,118,50158.43,1.20,491.72,0.00,27.11,7.87,1063.05
1980,119,50329.90,2.83,300.60,0.00,20.28,8.46,1106.50
1980,120,50499.88,1.25,369.00,0.00,14.20,4.23,826.44
1980,121,50668.32,0.00,491.55,0.00,20.73,3.15,765.68
1980,122,50835.15,0.00,499.34,0.00,24.48,5.06,875.71
1980,123,51000.32,0.00,389.35,0.00,18.40,7.05,1005.14
1980,124,51163.75,0.00,524.07,0.00,25.03,2.29,720.37
1980,125,51325.40,1.11,496.69,0.00,25.97,6.54,970.08
1980,126,51485.19,0.00,382.98,0.00,19.18,7.71,1051.59
1980,127,51643.07,0.00,287.17,0.00,15.71,7.77,1055.65
1980,128,51798.95,0.00,473.28,0.00,19.60,3.33,775.43
1980,129,51952.79,2.78,245.83,0.00,15.88,6.54,970.30
1980,130,52104.50,6.42,212.17,0.00,14.66,6.83,989.46
1980,131,52254.02,4.83,114.10,0.00,10.73,6.87,992.36
1980,132,52401.28,1.42,211.70,0.00,13.78,8.35,1098.25
1980,133,52546.20,1.12,237.41,0.00,14.71,8.75,1128.53
1980,134,52688.73,0.00,266.17,0.00,14.59,8.06,1076.74
1980,135,52828.78,4.71,236.74,0.00,15.00,7.13,1010.06
1980,136,52966.29,3.64,234.42,0.00,13.60,5.98,933.33
1980,137,53101.17,0.00,490.99,0.00,18.35,3.46,782.80
1980,138,53233.36,0.00,515.26,0.00,22.66,4.91,866.65
1980,139,53362.79,0.00,501.73,0.00,23.12,6.53,969.23
1980,140,53489.38,0.00,488.04,0.00,22.14,6.57,972.39
1980,141,53613.05,0.00,489.19,0.00,23.73,7.48,1034.59
1980,142,53733.74,14.92,229.94,0.00,17.41,9.45,1182.56
1980,143,53851.37,8.20,213.46,0.00,12.07,5.04,874.53
1980,144,53965.87,1.72,381.43,0.00,14.17,4.18,823.56
1980,145,54077.17,5.05,202.18,0.00,11.86,5.29,889.53
1980,146,54185.19,12.08,148.30,0.00,11.00,6.43,962.99
1980,147,54289.87,10.19,171.96,0.00,11.45,6.26,951.63
1980,148,54391.13,0.00,332.93,0.00,14.69,6.98,999.95
1980,149,54488.90,0.00,418.23,0.00,18.45,7.85,1061.62
1980,150,54583.13,0.00,433.20,0.00,18.22,7.06,1005.35
1980,151,54673.73,0.00,381.15,0.00,17.63,8.55,1113.18
1980,152,54760.66,0.00,432.24,0.00,19.60,8.82,1133.97
