Latitude: 45.40452  Longitude: -122.46305
X & Y on Lambert Conformal Conic: -1657608.96 532301.2
Tile: 12089
Elevation: 146 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,30953.85,7.17,81.13,0.00,10.12,4.99,871.42
1980,2,31005.42,9.60,70.69,0.00,8.07,3.76,799.56
1980,3,31061.20,1.70,118.00,0.00,7.28,1.81,695.74
1980,4,31121.13,20.85,60.29,0.00,6.23,2.69,741.08
1980,5,31185.16,10.80,91.61,0.00,7.18,1.52,681.52
1980,6,31253.26,0.00,163.99,0.00,4.27,-3.98,455.05
1980,7,31325.36,9.42,84.17,0.00,0.76,-4.11,450.72
1980,8,31401.41,41.22,88.04,0.00,2.31,-2.79,497.41
1980,9,31481.35,41.76,66.10,0.00,2.04,-1.63,541.87
1980,10,31565.12,10.81,91.56,0.00,2.67,-2.58,505.24
1980,11,31652.67,21.98,141.95,0.00,8.55,-2.23,518.53
1980,12,31743.92,35.20,145.04,0.00,11.93,0.33,625.62
1980,13,31838.81,37.09,89.61,0.00,6.90,1.84,697.24
1980,14,31937.28,24.30,87.99,0.00,7.43,2.50,731.28
1980,15,32039.26,6.04,107.94,0.00,6.47,0.26,622.23
1980,16,32144.67,13.71,91.20,0.00,7.51,2.49,730.42
1980,17,32253.45,3.42,112.15,0.00,6.88,0.52,634.05
1980,18,32365.52,0.00,185.29,0.00,4.62,-3.82,460.42
1980,19,32480.82,0.00,187.88,0.00,6.35,-2.28,516.44
1980,20,32599.27,0.00,178.06,0.00,6.28,-1.44,549.77
1980,21,32720.80,0.00,208.69,0.00,8.82,-1.69,539.57
1980,22,32845.33,0.00,194.43,0.00,8.39,-0.41,592.70
1980,23,32972.79,0.00,210.12,0.00,8.62,-1.50,547.22
1980,24,33103.11,0.00,214.95,0.00,7.43,-2.76,498.41
1980,25,33236.20,0.00,181.03,0.00,6.65,-0.60,584.35
1980,26,33372.01,0.00,162.24,0.00,0.67,-5.31,411.47
1980,27,33510.45,0.00,175.32,0.00,-2.48,-8.91,311.51
1980,28,33651.45,0.00,184.39,0.00,-3.29,-10.07,284.32
1980,29,33794.94,0.00,226.40,0.00,-0.92,-10.45,275.78
1980,30,33940.84,0.00,228.24,0.00,0.57,-8.94,310.73
1980,31,34089.09,4.40,149.90,0.00,1.96,-5.55,403.87
1980,32,34239.61,23.59,149.22,0.00,5.55,-1.99,527.96
1980,33,34392.33,21.88,118.59,0.00,7.99,2.46,728.81
1980,34,34547.18,4.38,175.55,0.00,12.43,1.96,703.24
1980,35,34704.10,0.00,249.71,0.00,12.44,0.50,633.43
1980,36,34863.01,4.89,144.29,0.00,10.03,2.89,751.55
1980,37,35023.85,12.09,114.93,0.00,9.43,4.15,821.34
1980,38,35186.56,0.00,178.52,0.00,8.91,2.70,741.74
1980,39,35351.06,0.00,239.04,0.00,10.10,0.49,632.63
1980,40,35517.30,0.00,220.07,0.00,10.04,1.78,694.34
1980,41,35685.22,0.00,222.60,0.00,10.51,2.30,720.53
1980,42,35854.74,0.00,232.10,0.00,9.43,0.97,655.29
1980,43,36025.82,0.00,276.62,0.00,10.17,-1.96,529.01
1980,44,36198.39,0.00,218.25,0.00,5.53,-1.94,529.68
1980,45,36372.39,1.97,140.84,0.00,3.13,-1.19,559.99
1980,46,36547.77,3.65,148.53,0.00,4.61,-1.77,536.40
1980,47,36724.48,2.74,163.20,0.00,6.87,-0.32,596.85
1980,48,36902.46,9.80,147.37,0.00,7.52,1.32,672.06
1980,49,37081.65,9.04,185.04,0.00,11.96,3.39,778.72
1980,50,37262.01,4.19,150.88,0.00,11.06,4.77,857.98
1980,51,37443.49,2.52,169.05,0.00,10.29,3.23,770.18
1980,52,37626.03,0.00,280.93,0.00,9.36,-0.29,597.72
1980,53,37809.59,5.62,190.22,0.00,8.77,0.81,647.62
1980,54,37994.12,2.82,204.70,0.00,11.44,2.51,731.47
1980,55,38179.58,1.97,250.86,0.00,12.44,4.74,856.31
1980,56,38365.92,10.44,116.24,0.00,10.45,6.24,950.10
1980,57,38553.10,5.47,145.47,0.00,12.71,7.31,1023.11
1980,58,38741.07,5.56,148.35,0.00,13.74,8.28,1092.56
1980,59,38929.80,7.88,164.82,0.00,13.05,7.04,1003.93
1980,60,39119.25,0.00,334.23,0.00,14.94,2.86,750.15
1980,61,39309.37,0.00,316.27,0.00,14.39,4.09,817.85
1980,62,39500.12,0.00,330.42,0.00,17.55,5.83,923.85
1980,63,39691.47,3.32,165.64,0.00,11.40,5.56,906.37
1980,64,39883.39,4.77,178.83,0.00,12.23,5.94,930.58
1980,65,40075.83,14.10,116.45,0.00,6.46,2.85,749.37
1980,66,40268.77,1.24,321.73,0.00,10.60,1.47,679.36
1980,67,40462.16,2.04,248.05,0.00,11.88,2.12,711.66
1980,68,40655.98,0.00,307.46,0.00,12.53,4.07,817.01
1980,69,40850.18,0.00,343.11,0.00,11.87,1.78,694.56
1980,70,41044.75,11.99,224.44,0.00,11.78,3.91,807.90
1980,71,41239.64,9.54,174.12,0.00,7.90,2.49,730.44
1980,72,41434.82,9.85,175.58,0.00,7.71,2.37,724.32
1980,73,41630.27,19.66,192.66,0.00,8.37,2.56,734.44
1980,74,41825.95,11.57,221.12,0.00,7.80,0.97,654.99
1980,75,42021.84,9.84,201.86,0.00,6.32,0.34,626.05
1980,76,42217.90,3.17,284.57,0.00,10.19,-0.44,591.33
1980,77,42414.10,8.35,234.61,0.00,10.25,2.83,748.69
1980,78,42610.42,5.88,208.42,0.00,9.83,3.61,790.80
1980,79,42806.83,2.33,228.91,0.00,11.20,4.20,824.44
1980,80,43003.29,4.49,210.40,0.00,11.07,4.88,864.54
1980,81,43199.79,0.00,325.19,0.00,11.15,3.70,795.96
1980,82,43396.28,1.19,336.51,0.00,11.60,3.89,806.45
1980,83,43592.74,2.98,273.42,0.00,10.55,1.85,698.11
1980,84,43789.15,0.00,417.00,0.00,11.96,0.38,627.62
1980,85,43985.47,0.00,442.07,0.00,16.23,1.14,663.34
1980,86,44181.67,6.93,246.99,0.00,10.56,3.10,763.17
1980,87,44377.73,0.00,396.46,0.00,12.31,2.07,709.08
1980,88,44573.62,0.00,411.18,0.00,12.04,1.00,656.51
1980,89,44769.30,4.97,235.27,0.00,10.18,3.18,767.11
1980,90,44964.75,3.51,304.20,0.00,12.08,1.58,684.56
1980,91,45159.94,4.75,209.24,0.00,8.34,2.56,733.97
1980,92,45354.83,0.00,438.62,0.00,12.48,0.46,631.28
1980,93,45549.39,0.00,473.05,0.00,16.15,-0.78,576.71
1980,94,45743.60,0.00,453.69,0.00,14.41,0.65,640.19
1980,95,45937.42,5.98,336.90,0.00,17.63,3.39,778.67
1980,96,46130.81,11.53,253.58,0.00,12.48,4.58,846.50
1980,97,46323.74,19.92,211.69,0.00,7.61,1.57,684.19
1980,98,46516.19,1.92,398.19,0.00,10.33,0.66,640.72
1980,99,46708.11,8.49,284.53,0.00,14.24,5.09,877.50
1980,100,46899.46,17.69,230.09,0.00,12.06,5.38,895.61
1980,101,47090.22,0.00,414.43,0.00,14.31,3.83,803.41
1980,102,47280.34,0.00,496.32,0.00,21.37,1.38,674.82
