Latitude: 44.87382  Longitude: -121.85124
X & Y on Lambert Conformal Conic: -1628084.3 465964.15
Tile: 12090
Elevation: 1083 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31187.53,2.91,68.82,0.00,4.57,0.43,630.02
1980,2,31237.98,10.50,89.77,0.00,4.37,-1.14,561.72
1980,3,31292.54,3.30,99.90,0.00,3.87,-2.34,514.37
1980,4,31351.17,33.92,78.07,0.00,3.73,-0.90,572.01
1980,5,31413.82,3.21,58.26,0.00,1.49,-1.83,534.20
1980,6,31480.45,0.00,168.25,0.00,0.80,-7.38,350.92
1980,7,31551.00,21.28,147.83,21.28,-1.25,-9.89,288.44
1980,8,31625.41,45.39,122.01,66.67,-0.55,-6.75,368.49
1980,9,31703.64,30.40,81.64,66.42,-1.52,-5.40,408.77
1980,10,31785.63,8.59,133.50,75.00,-1.17,-7.92,336.67
1980,11,31871.30,41.08,196.93,116.08,5.37,-9.08,307.50
1980,12,31960.62,61.71,168.99,114.87,6.27,-3.12,485.45
1980,13,32053.50,38.22,124.61,112.68,5.18,-0.79,576.54
1980,14,32149.89,23.75,88.21,110.24,3.80,-0.18,602.73
1980,15,32249.71,3.08,151.57,109.70,2.70,-4.73,429.91
1980,16,32352.91,11.47,127.67,107.98,4.02,-1.90,531.24
1980,17,32459.42,0.00,111.69,106.73,0.60,-3.01,489.18
1980,18,32569.15,0.00,189.63,106.73,-2.80,-9.22,304.03
1980,19,32682.06,0.00,264.81,106.73,2.37,-8.95,310.53
1980,20,32798.05,0.00,279.53,106.73,5.28,-7.82,339.13
1980,21,32917.07,0.00,249.05,105.77,5.89,-3.72,464.10
1980,22,33039.04,0.00,276.89,105.49,6.70,-5.34,410.49
1980,23,33163.88,0.00,281.59,104.78,8.24,-4.31,443.80
1980,24,33291.54,0.00,244.97,103.14,6.82,-2.09,523.93
1980,25,33421.92,4.03,140.66,102.65,1.05,-4.85,426.19
1980,26,33554.98,0.00,113.24,102.65,-9.19,-12.42,235.63
1980,27,33690.62,0.00,231.70,102.65,-10.98,-18.27,144.95
1980,28,33828.78,0.00,273.26,102.65,-10.02,-19.39,131.64
1980,29,33969.39,0.00,303.40,102.65,-6.56,-18.26,144.97
1980,30,34112.37,0.00,323.05,102.65,-1.61,-16.36,170.36
1980,31,34257.66,11.86,233.03,114.51,2.00,-10.59,272.88
1980,32,34405.20,20.13,184.94,113.54,4.23,-3.68,465.27
1980,33,34554.90,14.47,110.37,110.68,5.01,0.81,647.47
1980,34,34706.70,5.45,125.68,107.82,5.63,0.82,648.30
1980,35,34860.53,0.00,266.85,106.07,6.82,-1.83,533.99
1980,36,35016.34,14.48,149.05,103.78,5.19,-0.56,586.38
1980,37,35174.04,14.80,118.59,101.45,3.86,-0.45,590.87
1980,38,35333.59,0.00,239.71,100.00,4.35,-2.54,506.80
1980,39,35494.90,0.00,222.75,98.46,3.88,-2.35,514.04
1980,40,35657.94,0.00,224.02,97.20,3.18,-2.99,490.04
1980,41,35822.62,0.00,206.95,96.03,2.13,-3.23,481.30
1980,42,35988.89,0.00,317.26,95.35,5.43,-4.36,442.00
1980,43,36156.70,0.00,359.20,95.35,6.86,-6.70,369.87
1980,44,36325.98,0.00,301.04,94.83,4.05,-4.76,429.04
1980,45,36496.69,1.36,264.64,96.19,-0.06,-7.11,358.37
1980,46,36668.75,0.00,316.08,96.19,1.46,-7.71,342.19
