Latitude: 45.412205  Longitude: -122.505561
X & Y on Lambert Conformal Conic: -1660452.35 533932.14
Tile: 12089
Elevation: 83 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,30953.85,6.22,82.07,0.00,10.60,5.38,895.30
1980,2,31005.42,8.31,70.21,0.00,8.33,4.04,815.48
1980,3,31061.20,1.43,111.62,0.00,7.27,2.16,713.32
1980,4,31121.13,20.45,55.83,0.00,6.25,2.99,756.82
1980,5,31185.16,11.15,94.06,0.00,7.72,1.85,697.81
1980,6,31253.26,0.00,163.65,0.00,4.38,-3.84,459.87
1980,7,31325.36,8.42,82.15,0.00,0.99,-3.75,463.07
1980,8,31401.41,38.09,91.10,0.00,2.68,-2.63,503.14
1980,9,31481.35,40.46,65.80,0.00,2.24,-1.42,550.64
1980,10,31565.12,8.55,94.15,0.00,3.15,-2.28,516.42
1980,11,31652.67,21.67,141.91,0.00,9.15,-1.72,538.52
1980,12,31743.92,32.97,145.08,0.00,12.56,0.80,646.94
1980,13,31838.81,35.90,86.63,0.00,7.13,2.25,718.31
1980,14,31937.28,22.96,89.35,0.00,7.83,2.81,747.12
1980,15,32039.26,6.82,107.78,0.00,6.76,0.55,635.52
1980,16,32144.67,12.66,91.96,0.00,7.87,2.78,745.91
1980,17,32253.45,2.80,115.15,0.00,7.38,0.77,645.61
1980,18,32365.52,0.00,187.54,0.00,5.10,-3.54,470.20
1980,19,32480.82,0.00,185.85,0.00,6.70,-1.77,536.62
1980,20,32599.27,0.00,172.54,0.00,6.13,-1.21,558.99
1980,21,32720.80,0.00,208.73,0.00,8.84,-1.67,540.30
1980,22,32845.33,0.00,193.49,0.00,8.38,-0.33,596.20
1980,23,32972.79,0.00,209.88,0.00,8.63,-1.45,549.34
1980,24,33103.11,0.00,215.06,0.00,7.36,-2.85,495.09
1980,25,33236.20,0.00,179.92,0.00,6.87,-0.33,596.24
1980,26,33372.01,0.00,156.50,0.00,0.86,-4.84,426.24
1980,27,33510.45,0.00,172.21,0.00,-2.09,-8.36,325.35
1980,28,33651.45,0.00,181.33,0.00,-2.93,-9.54,296.58
1980,29,33794.94,0.00,223.16,0.00,-0.71,-9.96,286.83
1980,30,33940.84,0.00,223.48,0.00,0.54,-8.54,320.79
1980,31,34089.09,4.63,145.26,0.00,1.78,-5.36,409.93
1980,32,34239.61,22.29,151.39,0.00,5.61,-2.09,523.94
1980,33,34392.33,21.83,124.04,0.00,8.26,2.41,726.17
1980,34,34547.18,4.11,179.37,0.00,13.12,1.94,702.25
1980,35,34704.10,0.00,249.77,0.00,12.58,0.59,637.45
1980,36,34863.01,4.74,141.54,0.00,10.11,3.14,765.03
1980,37,35023.85,10.23,119.68,0.00,9.94,4.36,833.82
1980,38,35186.56,0.00,174.77,0.00,9.23,3.16,766.02
1980,39,35351.06,0.00,237.60,0.00,10.35,0.81,647.75
1980,40,35517.30,0.00,223.08,0.00,10.31,1.84,697.20
1980,41,35685.22,0.00,220.35,0.00,10.75,2.63,737.79
1980,42,35854.74,0.00,228.16,0.00,9.60,1.36,673.75
1980,43,36025.82,0.00,276.47,0.00,10.41,-1.72,538.48
