Latitude: 45.35368  Longitude: -122.30155
X & Y on Lambert Conformal Conic: -1647401.94 523904.08
Tile: 12089
Elevation: 257 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,30980.07,8.72,80.85,0.00,8.95,3.98,811.97
1980,2,31031.52,12.66,69.77,0.00,7.29,3.15,765.60
1980,3,31087.16,3.53,92.21,0.00,6.94,1.27,669.51
1980,4,31146.94,23.78,67.00,0.00,6.01,2.13,711.80
1980,5,31210.82,9.82,82.26,0.00,5.99,1.13,662.78
1980,6,31278.75,0.00,159.32,0.00,3.72,-4.06,452.26
1980,7,31350.67,14.00,88.03,0.00,0.44,-4.57,435.11
1980,8,31426.54,50.35,88.44,0.00,1.84,-3.18,483.10
1980,9,31506.29,44.24,69.35,0.00,1.63,-2.16,521.35
1980,10,31589.86,16.17,91.85,0.00,2.02,-3.14,484.57
1980,11,31677.19,21.79,141.27,0.00,7.60,-2.83,495.71
1980,12,31768.23,39.99,145.14,0.00,11.03,-0.37,594.36
1980,13,31862.89,40.78,93.79,0.00,6.69,1.44,677.75
1980,14,31961.13,28.48,82.55,0.00,6.54,2.06,708.62
1980,15,32062.86,3.47,108.01,0.00,5.89,-0.20,601.79
1980,16,32168.03,15.76,94.55,0.00,6.95,1.81,696.08
1980,17,32276.55,4.45,103.92,0.00,5.86,0.21,620.29
1980,18,32388.36,0.00,178.59,0.00,3.71,-4.16,448.88
1980,19,32503.39,0.00,185.58,0.00,5.43,-2.93,492.08
1980,20,32621.57,0.00,187.41,0.00,6.42,-1.97,528.44
1980,21,32742.81,0.00,206.85,0.00,8.50,-1.82,534.61
1980,22,32867.05,0.00,198.10,0.00,8.35,-0.75,578.11
1980,23,32994.22,0.00,210.99,0.00,8.64,-1.58,543.80
1980,24,33124.24,0.00,216.15,0.00,7.82,-2.60,504.47
1980,25,33257.03,0.00,176.73,0.00,5.96,-0.98,568.38
1980,26,33392.53,0.00,159.82,0.00,-0.44,-6.22,383.92
1980,27,33530.65,0.00,178.36,0.00,-3.44,-9.96,286.89
1980,28,33671.33,0.00,181.69,0.00,-4.41,-10.97,264.73
1980,29,33814.50,0.00,223.81,0.00,-1.79,-11.05,262.89
1980,30,33960.07,0.00,229.15,0.00,0.12,-9.50,297.31
1980,31,34107.99,3.82,180.39,3.82,2.35,-6.18,384.89
1980,32,34258.17,27.19,168.55,2.28,5.33,-2.32,515.14
1980,33,34410.55,21.52,105.94,0.00,7.02,2.26,718.72
1980,34,34565.06,6.36,167.22,0.00,10.98,1.78,694.32
1980,35,34721.64,0.00,244.43,0.00,11.78,0.55,635.60
1980,36,34880.20,4.42,146.00,0.00,9.76,2.62,737.26
1980,37,35040.69,15.68,108.93,0.00,8.49,3.64,792.41
1980,38,35203.04,4.73,137.10,0.00,8.29,1.98,704.36
1980,39,35367.19,0.00,230.56,0.00,9.14,0.26,622.19
1980,40,35533.07,0.00,208.22,0.00,9.18,1.70,690.60
1980,41,35700.62,0.00,212.36,0.00,9.39,1.90,700.63
1980,42,35869.78,0.00,222.22,0.00,8.43,0.70,642.45
1980,43,36040.49,0.00,272.09,0.00,9.30,-2.11,523.23
1980,44,36212.69,0.00,220.89,0.00,5.25,-2.19,519.98
1980,45,36386.32,2.37,109.01,0.00,2.42,-1.93,530.30
1980,46,36561.33,3.29,157.16,0.00,4.32,-2.37,513.27
1980,47,36737.66,3.78,168.02,0.00,6.21,-1.09,563.77
1980,48,36915.27,10.78,159.56,0.00,7.27,0.55,635.78
1980,49,37094.08,10.79,181.18,0.00,11.14,3.04,759.92
1980,50,37274.06,7.15,153.94,0.00,10.33,4.03,814.92
1980,51,37455.16,3.97,162.15,0.00,9.23,2.74,743.49
1980,52,37637.32,0.00,282.25,0.00,9.13,-0.50,589.04
1980,53,37820.50,6.72,188.70,0.00,8.24,0.57,636.67
1980,54,38004.65,3.30,205.65,0.00,10.53,1.78,694.66
1980,55,38189.73,2.14,197.02,0.00,12.34,4.20,824.49
1980,56,38375.68,11.95,121.88,0.00,9.89,5.57,907.50
1980,57,38562.47,5.91,153.38,0.00,12.15,6.56,971.81
1980,58,38750.06,5.83,145.88,0.00,12.77,7.57,1041.10
1980,59,38938.41,10.69,165.25,0.00,11.95,6.10,941.16
1980,60,39127.46,0.00,331.22,0.00,14.26,2.65,738.75
1980,61,39317.19,0.00,316.65,0.00,14.10,3.95,810.16
1980,62,39507.56,0.00,329.42,0.00,16.57,5.23,886.32
1980,63,39698.52,3.91,171.14,0.00,10.51,4.62,849.17
1980,64,39890.05,5.70,176.93,0.00,11.25,5.22,885.61
1980,65,40082.10,16.67,112.78,0.00,5.70,2.31,721.09
1980,66,40274.65,1.21,321.40,0.00,9.64,0.73,643.83
1980,67,40467.65,2.09,247.93,0.00,10.87,1.37,674.39
1980,68,40661.07,0.00,293.06,0.00,11.48,3.83,803.37
1980,69,40854.89,0.00,343.57,0.00,11.33,1.40,675.79
1980,70,41049.06,14.49,226.50,0.00,11.22,3.41,780.09
1980,71,41243.56,13.28,169.62,0.00,7.00,1.88,699.35
1980,72,41438.35,9.82,182.44,0.00,7.06,1.58,684.67
1980,73,41633.41,26.60,194.20,0.00,7.58,1.82,696.44
1980,74,41828.70,14.73,214.93,0.00,6.83,0.38,627.92
1980,75,42024.19,11.96,195.09,0.00,5.30,-0.31,597.27
1980,76,42219.86,3.17,281.34,0.00,9.18,-0.93,570.61
1980,77,42415.67,10.26,233.25,0.00,9.15,2.00,705.24
1980,78,42611.60,9.63,202.07,0.00,8.74,2.92,753.44
1980,79,42807.61,3.61,228.00,0.00,10.19,3.43,780.87
1980,80,43003.69,4.07,211.01,0.00,10.03,3.99,812.64
1980,81,43199.79,0.00,289.87,0.00,9.59,3.42,780.64
1980,82,43395.89,1.82,323.08,0.00,10.72,3.66,794.00
1980,83,43591.96,4.80,263.86,0.00,9.38,1.47,679.25
1980,84,43787.97,1.96,414.36,0.00,11.48,0.36,626.71
1980,85,43983.90,0.00,442.45,0.00,15.38,0.59,637.18
1980,86,44179.71,9.09,247.74,0.00,9.44,2.23,717.12
1980,87,44375.38,2.58,290.45,0.00,11.11,1.66,688.34
1980,88,44570.87,0.00,422.36,0.00,11.69,0.23,620.85
1980,89,44766.16,7.79,240.64,0.00,9.12,2.17,714.09
1980,90,44961.22,5.16,300.96,0.00,10.82,0.95,654.39
1980,91,45156.02,4.63,217.64,0.00,7.43,1.58,684.74
1980,92,45350.51,0.00,433.68,0.00,11.43,0.16,617.97
1980,93,45544.69,0.00,471.31,0.00,14.99,-1.02,566.86
1980,94,45738.50,0.00,457.33,0.00,13.84,0.13,616.39
1980,95,45931.93,4.42,342.56,0.00,17.03,2.53,732.61
1980,96,46124.93,14.75,262.28,0.00,11.67,3.69,795.30
1980,97,46317.48,24.42,203.29,0.00,6.58,1.04,658.56
1980,98,46509.53,2.45,298.40,0.00,9.38,0.02,611.47
1980,99,46701.06,9.56,296.06,0.00,13.47,4.05,816.06
1980,100,46892.02,21.00,236.08,0.00,11.31,4.66,851.44
1980,101,47082.39,0.00,414.49,0.00,13.17,3.06,761.01
1980,102,47272.12,0.00,495.96,0.00,20.17,1.07,659.80
1980,103,47461.18,0.00,485.29,0.00,24.85,5.87,926.49
1980,104,47649.53,0.00,476.48,0.00,25.41,7.56,1040.62
1980,105,47837.12,6.97,268.02,0.00,16.36,7.36,1026.49
1980,106,48023.91,2.59,317.83,0.00,16.62,4.90,865.85
1980,107,48209.87,0.00,496.46,0.00,22.63,3.34,776.22
1980,108,48394.95,0.00,430.10,0.00,18.17,5.61,910.06
1980,109,48579.10,0.00,474.93,0.00,21.29,4.93,867.94
1980,110,48762.28,9.48,227.05,0.00,16.53,8.79,1131.02
1980,111,48944.44,15.06,155.28,0.00,11.91,6.99,1000.98
1980,112,49125.54,6.44,193.26,0.00,12.03,5.85,925.17
1980,113,49305.52,0.00,376.25,0.00,14.48,4.64,850.12
1980,114,49484.34,1.11,397.60,0.00,18.11,7.22,1016.37
1980,115,49661.95,3.14,240.82,0.00,14.63,6.78,986.31
1980,116,49838.29,0.00,489.68,0.00,19.64,3.35,776.76
1980,117,50013.30,0.00,482.03,0.00,23.94,7.24,1017.99
1980,118,50186.94,1.09,496.77,0.00,27.11,7.85,1061.31
1980,119,50359.14,1.89,400.42,0.00,20.07,8.55,1113.30
1980,120,50529.85,1.83,380.57,0.00,14.60,4.37,834.38
1980,121,50699.02,0.00,499.74,0.00,20.84,2.92,753.08
1980,122,50866.57,0.00,504.61,0.00,24.48,5.01,872.28
1980,123,51032.45,0.00,388.25,0.00,18.46,7.38,1027.55
1980,124,51196.60,0.00,527.03,0.00,25.03,2.57,734.65
1980,125,51358.96,0.00,497.17,0.00,25.93,6.95,997.89
1980,126,51519.45,0.00,385.62,0.00,19.25,7.89,1064.41
1980,127,51678.02,0.00,297.82,0.00,15.68,7.56,1040.35
1980,128,51834.60,0.00,479.06,0.00,19.71,3.36,776.99
1980,129,51989.11,3.83,246.28,0.00,15.75,6.55,971.22
1980,130,52141.50,6.23,211.85,0.00,14.56,6.87,992.19
1980,131,52291.69,5.27,128.88,0.00,11.37,7.00,1001.24
1980,132,52439.61,2.82,160.32,0.00,13.87,8.45,1105.66
1980,133,52585.19,2.72,179.87,0.00,14.71,8.75,1128.39
1980,134,52728.36,0.00,280.43,0.00,14.97,8.12,1081.29
1980,135,52869.04,4.31,239.99,0.00,15.10,7.18,1013.98
1980,136,53007.17,2.71,243.38,0.00,13.76,5.87,926.55
1980,137,53142.68,0.00,500.24,0.00,18.51,3.17,766.89
1980,138,53275.48,0.00,518.68,0.00,22.93,5.05,874.86
1980,139,53405.50,0.00,501.13,0.00,23.10,6.77,985.37
1980,140,53532.67,0.00,482.94,0.00,21.94,6.91,995.53
1980,141,53656.92,0.00,487.73,0.00,23.80,7.81,1058.13
1980,142,53778.17,13.52,223.10,0.00,17.27,9.64,1197.73
1980,143,53896.35,9.38,209.17,0.00,12.04,5.22,885.34
1980,144,54011.39,2.46,285.05,0.00,14.16,4.29,829.69
1980,145,54123.21,5.36,211.02,0.00,12.01,5.18,882.95
1980,146,54231.74,12.76,152.83,0.00,11.09,6.42,962.26
1980,147,54336.91,14.60,166.22,0.00,11.31,6.35,957.83
1980,148,54438.65,0.00,331.82,0.00,14.66,7.04,1004.27
1980,149,54536.89,0.00,419.33,0.00,18.51,7.96,1069.07
1980,150,54631.57,0.00,432.03,0.00,18.25,7.24,1017.93
1980,151,54722.61,0.00,401.40,0.00,17.97,8.30,1094.61
