Latitude: 44.92511  Longitude: -121.8964
X & Y on Lambert Conformal Conic: -1629960.77 472096.65
Tile: 12090
Elevation: 781 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31161.82,2.18,76.75,0.00,6.26,1.35,673.30
1980,2,31212.39,10.11,85.82,0.00,5.49,-0.04,608.86
1980,3,31267.09,2.86,95.20,0.00,5.45,-0.83,574.88
1980,4,31325.86,33.09,69.99,0.00,4.68,0.39,628.41
1980,5,31388.66,4.43,61.05,0.00,3.70,0.05,613.00
1980,6,31455.45,0.00,149.10,0.00,2.00,-5.66,400.75
1980,7,31526.17,17.82,118.11,17.82,-0.36,-7.08,359.34
1980,8,31600.76,46.95,106.16,17.59,0.34,-5.46,406.71
1980,9,31679.18,27.36,72.01,16.85,-0.58,-4.24,446.29
1980,10,31761.36,5.46,111.32,22.31,-0.09,-6.09,387.67
1980,11,31847.24,35.66,170.94,57.97,6.41,-6.90,364.26
1980,12,31936.77,57.58,161.38,56.54,8.34,-2.59,504.76
1980,13,32029.87,38.59,122.02,53.92,6.80,0.22,620.67
1980,14,32126.49,22.60,87.45,50.83,5.69,1.36,673.87
1980,15,32226.55,1.67,177.76,49.52,4.42,-2.87,494.50
1980,16,32329.99,13.17,125.31,47.46,5.46,-1.10,563.66
1980,17,32436.75,0.00,107.25,45.54,2.37,-1.44,549.52
1980,18,32546.74,0.00,167.36,45.54,-0.28,-6.60,372.78
1980,19,32659.90,0.00,221.36,45.54,3.23,-6.85,365.81
1980,20,32776.17,0.00,233.22,45.54,5.28,-6.14,386.17
1980,21,32895.46,0.00,222.99,44.36,6.79,-3.18,483.06
1980,22,33017.71,0.00,233.99,43.57,6.76,-4.12,450.22
1980,23,33142.85,0.00,236.60,42.31,8.10,-3.00,489.76
1980,24,33270.79,0.00,227.67,40.71,7.67,-2.18,520.22
1980,25,33401.48,4.17,151.18,39.78,3.63,-3.80,461.04
1980,26,33534.83,0.00,113.29,39.78,-5.68,-9.24,303.60
1980,27,33670.78,0.00,217.48,39.78,-7.67,-15.60,181.48
1980,28,33809.25,0.00,234.78,39.78,-8.07,-16.95,162.09
1980,29,33950.18,0.00,265.05,39.78,-4.68,-16.30,171.21
1980,30,34093.48,0.00,279.91,39.78,-0.67,-14.85,193.05
1980,31,34239.10,10.26,203.42,50.05,1.97,-9.69,292.89
1980,32,34386.96,21.82,172.14,49.10,4.46,-3.75,462.81
1980,33,34536.99,13.60,114.94,46.30,5.47,0.67,641.26
1980,34,34689.13,5.17,142.17,43.20,7.60,1.38,674.58
1980,35,34843.30,0.00,249.90,41.03,8.78,-0.83,574.65
1980,36,34999.45,13.16,145.06,38.39,6.57,0.30,624.14
1980,37,35157.50,15.98,118.46,35.53,5.62,0.80,647.13
1980,38,35317.39,0.00,223.45,33.43,6.45,-1.01,567.42
1980,39,35479.06,0.00,231.27,31.48,6.45,-1.34,553.63
1980,40,35642.45,0.00,222.71,29.53,5.91,-1.38,552.13
1980,41,35807.48,0.00,216.23,27.64,5.27,-1.49,547.81
1980,42,35974.12,0.00,265.14,26.19,6.46,-2.56,506.12
1980,43,36142.28,0.00,305.07,25.47,8.13,-4.28,444.68
1980,44,36311.93,0.00,267.03,24.48,5.36,-3.65,466.34
1980,45,36482.99,0.00,221.07,24.08,1.55,-5.03,420.40
1980,46,36655.42,1.22,268.65,23.81,3.31,-5.37,409.65
1980,47,36829.16,2.13,208.17,23.05,4.96,-4.19,447.93
1980,48,37004.16,7.53,213.07,21.84,6.40,-3.11,485.52
1980,49,37180.36,15.07,192.83,18.85,9.18,1.11,661.66
1980,50,37357.72,9.08,155.48,15.67,7.44,1.57,683.96
1980,51,37536.19,2.60,155.17,13.01,6.02,0.33,625.65
1980,52,37715.71,0.00,304.01,11.31,7.84,-1.95,529.47
1980,53,37896.24,11.13,186.98,9.34,5.56,-1.31,555.03
1980,54,38077.73,2.89,208.84,7.09,7.32,-0.64,583.06
1980,55,38260.15,0.00,320.92,4.27,11.15,0.72,643.19
1980,56,38443.43,19.25,159.14,0.62,8.24,2.68,740.31
1980,57,38627.55,4.18,174.24,0.00,10.36,3.29,773.38
1980,58,38812.46,8.61,149.43,0.00,10.96,5.26,887.64
1980,59,38998.12,5.48,132.64,0.00,8.20,3.46,782.81
1980,60,39184.49,0.00,318.01,0.00,10.89,-0.13,604.77
1980,61,39371.53,0.00,323.26,0.00,11.61,0.44,630.54
1980,62,39559.20,0.00,317.77,0.00,12.28,1.66,688.71
1980,63,39747.46,12.34,162.28,0.00,7.66,1.99,705.00
1980,64,39936.29,5.83,166.01,0.00,8.54,2.77,745.22
1980,65,40125.63,8.50,125.06,0.00,4.60,0.60,637.97
1980,66,40315.47,1.63,288.25,0.00,6.01,-1.79,535.53
1980,67,40505.76,4.65,215.28,0.00,7.09,-0.65,582.42
1980,68,40696.47,0.00,247.00,0.00,7.67,1.45,678.32
1980,69,40887.57,0.00,346.22,0.00,10.55,-0.29,598.09
1980,70,41079.02,11.93,235.07,0.00,9.23,0.54,635.33
1980,71,41270.80,13.97,161.36,0.00,4.24,-0.82,575.28
1980,72,41462.88,17.04,186.27,0.00,3.78,-2.08,524.15
1980,73,41655.21,32.35,171.84,0.00,4.26,-0.89,572.17
1980,74,41847.78,15.93,134.71,0.00,2.62,-1.18,560.38
1980,75,42040.55,8.59,207.93,0.00,3.01,-3.22,481.50
1980,76,42233.49,1.35,365.70,0.00,5.55,-4.16,448.83
1980,77,42426.58,10.55,239.99,0.00,6.16,-1.38,552.04
1980,78,42619.78,3.87,221.28,0.00,5.68,-0.86,573.56
1980,79,42813.07,1.97,309.07,0.00,7.24,0.33,625.50
1980,80,43006.42,3.80,181.60,0.00,5.58,0.60,637.93
1980,81,43199.79,0.00,268.56,0.00,5.17,-0.39,593.69
1980,82,43393.16,3.48,250.20,0.00,7.81,0.38,627.64
1980,83,43586.51,5.74,246.22,0.00,5.79,-1.31,554.92
1980,84,43779.79,0.00,419.29,0.00,9.51,-2.41,511.69
1980,85,43973.00,3.67,324.09,0.00,10.89,-2.50,508.06
1980,86,44166.08,15.89,223.15,0.00,5.48,-0.67,581.45
1980,87,44359.03,2.00,277.89,0.00,6.76,-1.76,536.74
1980,88,44551.80,0.00,439.50,0.00,9.66,-3.44,473.96
1980,89,44744.37,10.35,238.85,0.00,6.32,-0.48,589.74
1980,90,44936.70,0.00,378.55,0.00,6.22,-2.42,511.21
1980,91,45128.78,1.67,359.35,0.00,5.00,-2.71,500.17
1980,92,45320.56,0.00,431.77,0.00,7.25,-3.79,461.55
