Latitude: 45.31876  Longitude: -122.38411
X & Y on Lambert Conformal Conic: -1654335.45 521967.62
Tile: 12089
Elevation: 97 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31006.23,4.53,84.54,0.00,10.13,4.76,857.67
1980,2,31057.55,9.07,70.27,0.00,8.08,3.84,804.12
1980,3,31113.05,0.78,119.31,0.00,7.87,2.26,718.54
1980,4,31172.69,21.77,59.92,0.00,6.59,3.11,763.20
1980,5,31236.41,10.19,84.24,0.00,7.11,2.02,706.66
1980,6,31304.18,0.00,147.70,0.00,4.06,-3.12,485.23
1980,7,31375.93,8.55,81.55,0.00,1.28,-3.37,476.35
1980,8,31451.61,47.16,88.72,0.00,3.20,-1.94,529.84
1980,9,31531.17,42.53,61.18,0.00,2.93,-0.42,592.47
1980,10,31614.54,8.92,88.46,0.00,3.18,-1.85,533.27
1980,11,31701.66,18.57,134.59,0.00,8.58,-1.27,556.70
1980,12,31792.48,38.56,141.50,0.00,12.45,0.89,651.59
1980,13,31886.92,38.77,93.90,0.00,7.73,2.37,724.14
1980,14,31984.92,26.29,83.71,0.00,7.35,2.73,743.03
1980,15,32086.41,2.83,107.52,0.00,6.83,0.63,639.04
1980,16,32191.33,14.05,92.49,0.00,8.08,2.98,756.32
1980,17,32299.60,2.27,108.97,0.00,7.13,0.97,655.15
1980,18,32411.15,0.00,175.11,0.00,4.96,-3.04,488.03
1980,19,32525.91,0.00,178.73,0.00,6.78,-1.50,547.28
1980,20,32643.81,0.00,171.81,0.00,6.46,-1.09,564.08
