Latitude: 45.02215  Longitude: -121.97869
X & Y on Lambert Conformal Conic: -1633265.24 483638.72
Tile: 12090
Elevation: 701 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31136.04,2.97,73.29,0.00,6.31,1.79,694.83
1980,2,31186.74,11.10,79.28,0.00,5.53,0.66,640.66
1980,3,31241.57,4.15,97.18,0.00,5.49,-0.55,586.88
1980,4,31300.49,31.28,71.37,0.00,4.80,0.53,634.48
1980,5,31363.44,9.61,54.85,0.00,3.49,0.31,624.46
1980,6,31430.39,0.00,159.81,0.00,2.11,-5.11,417.67
1980,7,31501.28,18.00,117.28,18.00,-0.25,-6.43,377.83
1980,8,31576.05,52.43,109.92,17.61,0.63,-5.08,418.83
1980,9,31654.66,30.79,72.75,16.68,-0.14,-3.78,461.80
1980,10,31737.04,7.31,102.46,16.41,-0.18,-5.36,409.91
1980,11,31823.12,33.35,183.36,49.76,6.45,-6.21,384.00
1980,12,31912.86,55.94,177.13,48.45,8.59,-2.87,494.44
1980,13,32006.19,45.21,125.82,45.79,6.76,0.34,625.81
1980,14,32103.03,25.16,86.47,42.65,5.67,1.48,679.42
1980,15,32203.33,1.77,186.50,41.05,4.62,-2.18,520.28
1980,16,32307.02,15.15,129.41,38.88,5.55,-0.85,574.00
1980,17,32414.02,3.86,75.39,36.82,2.39,-1.10,563.72
1980,18,32524.27,0.00,178.58,36.76,0.31,-5.86,394.55
1980,19,32637.70,0.00,239.29,36.75,3.26,-5.96,391.67
1980,20,32754.24,0.00,257.75,36.38,5.49,-5.13,417.21
1980,21,32873.81,0.00,249.69,34.99,7.20,-2.69,500.91
1980,22,32996.34,0.00,262.74,33.95,7.26,-3.53,470.52
1980,23,33121.76,0.00,264.88,32.51,8.22,-2.56,506.06
1980,24,33250.00,0.00,258.91,30.84,8.04,-2.03,526.03
1980,25,33380.98,4.75,156.58,29.64,4.11,-3.13,484.89
1980,26,33514.64,0.00,115.94,29.64,-4.84,-8.36,325.14
1980,27,33650.90,0.00,237.47,29.64,-6.70,-14.44,199.75
1980,28,33789.68,0.00,250.12,29.64,-7.45,-15.61,181.34
1980,29,33930.92,0.00,290.00,29.64,-4.32,-14.98,191.02
1980,30,34074.55,0.00,311.82,29.64,-0.49,-13.55,214.86
1980,31,34220.50,8.69,214.92,38.33,2.13,-9.02,308.86
1980,32,34368.68,24.78,177.71,37.30,4.37,-3.54,470.34
1980,33,34519.05,14.66,111.81,34.37,5.51,0.97,654.96
1980,34,34671.52,6.29,145.89,31.18,7.72,1.60,685.64
1980,35,34826.04,0.00,273.03,28.75,9.16,-0.23,600.67
1980,36,34982.53,11.27,154.19,25.94,7.16,0.69,642.11
1980,37,35140.92,19.35,103.67,22.79,5.60,1.50,680.42
1980,38,35301.16,0.00,226.62,20.35,6.66,-0.18,602.56
1980,39,35463.18,0.00,254.42,18.16,7.18,-0.78,576.97
1980,40,35626.92,0.00,239.91,15.97,6.52,-0.78,576.85
1980,41,35792.32,0.00,240.99,13.86,6.14,-0.98,568.55
1980,42,35959.31,0.00,282.88,12.18,6.66,-2.01,526.90
1980,43,36127.83,0.00,335.42,11.23,8.45,-3.74,463.40
1980,44,36297.84,0.00,290.26,10.18,5.48,-3.49,472.07
1980,45,36469.27,0.00,220.04,9.53,1.62,-4.46,438.91
1980,46,36642.07,1.41,290.16,8.98,3.93,-4.69,431.17
1980,47,36816.17,2.30,215.79,8.03,5.26,-3.73,463.63
1980,48,36991.54,8.65,213.36,6.57,6.28,-2.53,507.01
1980,49,37168.12,13.84,194.95,3.41,9.29,1.52,681.72
1980,50,37345.85,9.72,157.53,0.01,7.92,2.10,710.52
1980,51,37524.68,3.97,135.64,0.00,6.09,0.74,644.52
1980,52,37704.58,0.00,294.06,0.00,8.11,-1.44,549.51
1980,53,37885.49,10.45,175.76,0.00,6.15,-0.77,577.52
1980,54,38067.36,4.14,196.58,0.00,7.66,-0.27,598.81
1980,55,38250.15,0.00,314.43,0.00,11.56,1.18,665.35
1980,56,38433.82,18.29,139.87,0.00,8.41,3.19,767.90
1980,57,38618.31,4.25,179.49,0.00,10.56,3.63,792.16
1980,58,38803.60,8.20,151.61,0.00,11.23,5.63,911.18
1980,59,38989.64,6.70,129.19,0.00,8.39,3.90,807.18
1980,60,39176.39,0.00,339.49,0.00,11.23,0.71,642.90
1980,61,39363.81,0.00,348.25,0.00,12.07,1.10,661.43
1980,62,39551.87,0.00,347.96,0.00,13.07,2.19,714.91
1980,63,39740.51,11.47,157.02,0.00,7.68,2.38,724.88
1980,64,39929.72,6.46,168.38,0.00,8.82,3.13,764.71
1980,65,40119.45,11.03,109.28,0.00,4.50,1.08,660.53
1980,66,40309.67,1.26,308.51,0.00,6.55,-1.26,556.97
1980,67,40500.35,4.41,222.43,0.00,7.22,-0.45,591.06
1980,68,40691.44,0.00,240.84,0.00,7.62,1.94,702.65
1980,69,40882.93,0.00,360.88,0.00,10.30,0.28,623.05
1980,70,41074.77,13.22,234.46,0.00,9.29,1.21,666.45
1980,71,41266.94,16.50,157.42,0.00,4.43,-0.34,595.69
1980,72,41459.39,16.32,184.84,0.00,4.21,-1.38,552.23
1980,73,41652.12,32.15,173.99,0.00,4.38,-0.68,581.27
1980,74,41845.07,17.70,139.18,0.00,2.92,-0.93,570.51
1980,75,42038.23,10.03,203.43,0.00,3.11,-2.69,500.98
1980,76,42231.56,1.98,377.62,0.00,5.57,-3.43,474.27
1980,77,42425.03,10.78,249.91,0.00,6.30,-1.22,558.43
1980,78,42618.62,6.00,208.36,0.00,5.64,-0.14,604.59
1980,79,42812.30,2.03,230.49,0.00,7.31,0.78,646.42
1980,80,43006.03,4.21,185.90,0.00,6.02,1.07,660.01
1980,81,43199.79,0.00,241.11,0.00,5.05,0.42,629.44
1980,82,43393.55,4.02,244.91,0.00,7.97,1.17,664.53
1980,83,43587.28,6.33,243.89,0.00,5.95,-0.66,582.10
1980,84,43780.96,0.00,440.62,0.00,9.73,-1.52,546.21
1980,85,43974.54,3.92,338.17,0.00,11.70,-1.91,531.10
1980,86,44168.02,15.79,226.15,0.00,5.60,-0.37,594.56
1980,87,44361.35,3.69,277.75,0.00,6.99,-0.94,570.31
1980,88,44554.51,0.00,462.62,0.00,10.05,-2.57,505.69
