Latitude: 45.30423  Longitude: -122.24747
X & Y on Lambert Conformal Conic: -1644884.22 517779.68
Tile: 12089
Elevation: 325 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31006.23,7.47,79.64,0.00,8.48,3.64,792.67
1980,2,31057.55,12.95,70.69,0.00,7.02,2.85,749.62
1980,3,31113.05,4.14,93.60,0.00,6.76,1.04,658.39
1980,4,31172.69,25.71,69.08,0.00,5.89,1.90,700.22
1980,5,31236.41,9.91,77.70,0.00,5.42,0.92,652.96
1980,6,31304.18,1.15,157.17,0.00,3.40,-4.10,450.99
1980,7,31375.93,14.62,92.07,0.00,0.43,-4.81,427.26
1980,8,31451.61,53.19,90.16,0.00,1.78,-3.31,478.39
1980,9,31531.17,44.64,69.27,0.00,1.55,-2.20,519.57
1980,10,31614.54,16.40,89.32,0.00,1.63,-3.32,478.24
1980,11,31701.66,23.73,142.97,0.00,7.29,-3.21,482.01
1980,12,31792.48,43.29,146.24,0.00,10.58,-0.73,579.18
1980,13,31886.92,42.61,98.01,0.00,6.76,1.26,669.06
1980,14,31984.92,28.48,81.54,0.00,6.34,1.95,703.12
1980,15,32086.41,2.53,109.72,0.00,5.71,-0.45,590.85
1980,16,32191.33,15.91,97.81,0.00,6.81,1.51,681.13
1980,17,32299.60,4.70,98.59,0.00,5.28,0.04,612.46
1980,18,32411.15,0.00,174.20,0.00,3.17,-4.28,444.80
1980,19,32525.91,0.00,185.78,0.00,5.06,-3.20,482.27
1980,20,32643.81,0.00,193.31,0.00,6.49,-2.30,515.99
1980,21,32764.77,0.00,208.38,0.00,8.46,-1.84,533.54
1980,22,32888.73,0.00,202.94,0.00,8.42,-1.02,566.99
1980,23,33015.60,0.00,214.05,0.00,8.80,-1.65,541.00
1980,24,33145.32,0.00,217.62,0.00,8.01,-2.44,510.56
1980,25,33277.81,0.00,177.35,0.00,5.70,-1.20,559.61
1980,26,33413.00,0.00,157.18,0.00,-1.00,-6.60,372.75
1980,27,33550.81,0.00,181.10,0.00,-3.93,-10.53,274.12
1980,28,33691.17,0.00,183.78,0.00,-4.91,-11.52,253.32
1980,29,33834.01,0.00,225.24,0.00,-2.19,-11.44,254.89
