Latitude: 44.93858  Longitude: -121.89423
X & Y on Lambert Conformal Conic: -1629432.49 473433.12
Tile: 12090
Elevation: 783 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31161.82,2.12,77.84,0.00,6.21,1.30,671.15
1980,2,31212.39,10.01,87.02,0.00,5.46,-0.05,608.53
1980,3,31267.09,2.86,97.20,0.00,5.39,-0.89,572.41
1980,4,31325.86,32.25,71.16,0.00,4.61,0.31,624.60
1980,5,31388.66,4.46,60.84,0.00,3.63,0.04,612.63
1980,6,31455.45,0.00,154.00,0.00,1.98,-5.70,399.26
1980,7,31526.17,17.53,120.18,17.53,-0.41,-7.10,358.71
1980,8,31600.76,47.76,108.47,17.36,0.25,-5.58,403.08
1980,9,31679.18,27.01,73.97,16.68,-0.68,-4.40,440.98
1980,10,31761.36,5.24,113.40,21.93,-0.15,-6.14,386.22
1980,11,31847.24,34.84,176.20,56.76,6.37,-6.94,363.25
1980,12,31936.77,56.55,166.03,55.38,8.32,-2.70,500.63
1980,13,32029.87,39.00,124.42,52.77,6.78,0.20,619.73
1980,14,32126.49,22.23,88.72,49.69,5.67,1.34,672.82
1980,15,32226.55,1.57,183.50,48.38,4.39,-2.88,494.09
1980,16,32329.99,13.25,128.74,46.36,5.42,-1.18,560.24
1980,17,32436.75,0.00,107.56,44.45,2.28,-1.47,548.26
1980,18,32546.74,0.00,171.47,44.45,-0.33,-6.62,372.08
1980,19,32659.90,0.00,228.72,44.45,3.09,-6.90,364.41
1980,20,32776.17,0.00,243.39,44.45,5.23,-6.17,385.44
1980,21,32895.46,0.00,230.19,43.28,6.68,-3.20,482.38
1980,22,33017.71,0.00,243.05,42.52,6.69,-4.20,447.44
1980,23,33142.85,0.00,245.55,41.27,8.08,-3.02,488.96
1980,24,33270.79,0.00,236.02,39.67,7.70,-2.18,520.41
1980,25,33401.48,4.27,154.64,38.75,3.62,-3.82,460.55
1980,26,33534.83,0.00,113.10,38.75,-5.77,-9.25,303.23
1980,27,33670.78,0.00,225.08,38.75,-7.71,-15.66,180.47
1980,28,33809.25,0.00,241.93,38.75,-8.15,-16.97,161.82
1980,29,33950.18,0.00,274.48,38.75,-4.78,-16.28,171.45
1980,30,34093.48,0.00,290.88,38.75,-0.78,-14.88,192.58
1980,31,34239.10,9.71,208.84,48.46,1.87,-9.78,290.82
1980,32,34386.96,21.70,175.80,47.54,4.40,-3.82,460.37
1980,33,34536.99,13.25,116.25,44.77,5.40,0.61,638.42
1980,34,34689.13,5.25,144.79,41.68,7.58,1.36,673.61
1980,35,34843.30,0.00,257.18,39.51,8.72,-0.84,574.44
1980,36,34999.45,12.65,147.01,36.88,6.50,0.26,622.21
1980,37,35157.50,16.11,119.25,34.04,5.55,0.77,645.60
1980,38,35317.39,0.00,229.87,31.94,6.46,-1.00,567.50
1980,39,35479.06,0.00,235.41,29.98,6.39,-1.33,554.30
1980,40,35642.45,0.00,227.06,28.04,5.84,-1.37,552.30
1980,41,35807.48,0.00,220.35,26.15,5.18,-1.51,546.86
1980,42,35974.12,0.00,270.64,24.72,6.31,-2.59,504.87
1980,43,36142.28,0.00,315.25,24.00,8.06,-4.28,444.72
1980,44,36311.93,0.00,274.35,23.03,5.27,-3.69,464.95
1980,45,36482.99,0.00,224.98,22.65,1.42,-5.10,418.01
1980,46,36655.42,1.21,275.13,22.42,3.19,-5.45,407.17
1980,47,36829.16,2.12,212.68,21.69,4.84,-4.28,444.84
1980,48,37004.16,7.53,217.84,20.52,6.29,-3.21,482.17
1980,49,37180.36,14.72,196.60,17.55,9.14,1.07,660.00
1980,50,37357.72,9.06,158.11,14.38,7.42,1.56,683.35
1980,51,37536.19,2.67,157.67,11.73,5.98,0.31,624.42
1980,52,37715.71,0.00,312.54,10.04,7.84,-1.97,528.63
1980,53,37896.24,11.02,190.69,8.08,5.52,-1.34,553.51
1980,54,38077.73,3.01,210.85,5.83,7.17,-0.64,582.72
1980,55,38260.15,0.00,329.54,3.04,11.06,0.64,639.68
1980,56,38443.43,19.10,145.48,0.00,8.16,2.63,737.66
1980,57,38627.55,4.02,178.12,0.00,10.27,3.20,768.38
1980,58,38812.46,8.52,151.10,0.00,10.90,5.23,886.02
1980,59,38998.12,5.41,133.79,0.00,8.14,3.44,781.70
1980,60,39184.49,0.00,326.06,0.00,10.86,-0.15,604.19
1980,61,39371.53,0.00,330.64,0.00,11.56,0.39,628.29
1980,62,39559.20,0.00,325.08,0.00,12.27,1.63,686.94
1980,63,39747.46,12.26,164.80,0.00,7.62,1.97,703.70
1980,64,39936.29,5.82,168.27,0.00,8.49,2.74,743.83
1980,65,40125.63,8.72,125.97,0.00,4.50,0.54,634.97
1980,66,40315.47,1.53,295.19,0.00,5.95,-1.85,533.36
1980,67,40505.76,4.62,219.49,0.00,7.03,-0.72,579.29
1980,68,40696.47,0.00,250.79,0.00,7.60,1.43,677.02
1980,69,40887.57,0.00,354.07,0.00,10.49,-0.26,599.14
1980,70,41079.02,11.65,239.04,0.00,9.23,0.56,636.23
1980,71,41270.80,14.04,164.22,0.00,4.23,-0.83,574.62
1980,72,41462.88,16.70,189.71,0.00,3.77,-2.10,523.61
1980,73,41655.21,31.89,174.66,0.00,4.25,-0.91,571.44
1980,74,41847.78,15.86,135.33,0.00,2.59,-1.17,560.73
1980,75,42040.55,8.61,211.02,0.00,2.97,-3.24,480.87
1980,76,42233.49,1.26,373.19,0.00,5.53,-4.17,448.48
1980,77,42426.58,10.42,244.86,0.00,6.14,-1.44,549.53
1980,78,42619.78,4.03,224.10,0.00,5.63,-0.88,572.87
1980,79,42813.07,1.85,313.58,0.00,7.19,0.32,624.98
1980,80,43006.42,3.81,183.87,0.00,5.56,0.60,637.91
1980,81,43199.79,0.00,270.53,0.00,5.11,-0.37,594.67
1980,82,43393.16,3.62,253.51,0.00,7.78,0.38,627.90
1980,83,43586.51,5.91,248.11,0.00,5.72,-1.29,555.54
1980,84,43779.79,0.00,428.64,0.00,9.51,-2.40,512.00
1980,85,43973.00,3.66,329.66,0.00,10.89,-2.52,507.36
1980,86,44166.08,15.86,226.08,0.00,5.45,-0.69,580.86
1980,87,44359.03,1.97,377.21,0.00,6.68,-1.76,536.78
1980,88,44551.80,0.00,447.66,0.00,9.64,-3.43,474.30
1980,89,44744.37,10.45,241.59,0.00,6.29,-0.47,589.96
1980,90,44936.70,0.00,385.34,0.00,6.18,-2.43,510.69
1980,91,45128.78,1.64,365.14,0.00,4.98,-2.71,500.27
1980,92,45320.56,0.00,439.33,0.00,7.21,-3.81,460.75
1980,93,45512.01,0.00,466.01,0.00,9.41,-4.09,451.29
1980,94,45703.11,1.44,470.32,0.00,11.04,-3.29,479.09
1980,95,45893.82,4.39,344.43,0.00,13.35,-0.53,587.47
1980,96,46084.11,19.09,244.25,0.00,8.20,1.23,667.71
1980,97,46273.95,20.34,165.93,0.00,3.48,-0.80,575.98
1980,98,46463.30,3.30,290.45,0.00,5.86,-2.79,497.50
1980,99,46652.12,14.01,284.71,0.00,9.16,0.75,645.03
1980,100,46840.39,18.97,227.04,0.00,7.94,1.88,699.47
1980,101,47028.06,0.00,412.92,0.00,9.28,-0.16,603.68
1980,102,47215.10,0.00,501.25,0.00,16.82,-1.66,540.94
