Latitude: 44.85973  Longitude: -121.80718
X & Y on Lambert Conformal Conic: -1625262.7 463662.35
Tile: 12090
Elevation: 1203 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31187.53,3.09,67.63,0.00,3.95,-0.09,606.68
1980,2,31237.98,10.25,90.99,0.00,3.97,-1.64,541.71
1980,3,31292.54,3.56,98.66,0.00,3.17,-2.95,491.60
1980,4,31351.17,33.29,80.97,0.00,3.24,-1.57,544.30
1980,5,31413.82,3.68,55.22,0.00,0.55,-2.56,505.99
1980,6,31480.45,0.00,167.98,0.00,0.21,-8.18,329.95
1980,7,31551.00,22.58,153.89,22.58,-1.68,-11.11,261.70
1980,8,31625.41,45.00,124.14,67.58,-1.09,-7.45,349.08
1980,9,31703.64,30.89,85.43,98.48,-2.11,-6.06,388.56
1980,10,31785.63,9.65,142.67,108.13,-1.54,-8.75,315.37
1980,11,31871.30,42.67,200.51,150.80,4.79,-10.05,284.69
1980,12,31960.62,62.30,166.17,149.71,5.42,-3.39,475.49
1980,13,32053.50,38.29,122.30,147.69,4.47,-1.19,559.82
1980,14,32149.89,23.41,87.24,145.50,3.01,-0.79,576.28
1980,15,32249.71,3.69,155.66,145.31,1.95,-5.56,403.81
1980,16,32352.91,10.73,128.24,143.78,3.44,-2.35,514.00
1980,17,32459.42,0.00,112.55,142.80,-0.13,-3.67,465.88
1980,18,32569.15,0.00,194.44,142.80,-3.84,-10.35,278.15
1980,19,32682.06,0.00,270.14,142.80,1.82,-9.91,288.06
1980,20,32798.05,0.00,284.26,142.80,5.04,-8.67,317.43
1980,21,32917.07,0.00,247.27,141.99,5.21,-4.08,451.53
1980,22,33039.04,0.00,282.31,141.99,6.47,-6.05,388.72
1980,23,33163.88,0.00,287.51,141.57,8.19,-4.99,421.71
1980,24,33291.54,0.00,244.18,139.93,6.56,-2.10,523.62
1980,25,33421.92,4.22,132.89,139.63,0.04,-5.30,411.77
1980,26,33554.98,0.00,117.54,139.63,-10.55,-13.82,210.24
1980,27,33690.62,0.00,231.83,139.63,-12.44,-19.59,129.39
1980,28,33828.78,0.00,279.09,139.63,-11.02,-20.61,118.39
1980,29,33969.39,0.00,305.34,139.63,-7.53,-19.20,133.83
1980,30,34112.37,0.00,325.16,139.63,-2.43,-17.14,159.47
1980,31,34257.66,12.33,239.38,151.97,1.73,-11.31,257.63
1980,32,34405.20,19.02,188.30,151.06,4.05,-3.84,459.64
1980,33,34554.90,14.35,109.51,148.24,4.76,0.71,642.91
1980,34,34706.70,5.65,117.57,145.49,4.87,0.55,635.52
1980,35,34860.53,0.00,261.91,143.93,5.92,-2.27,516.77
1980,36,35016.34,14.52,148.32,141.85,4.47,-1.05,565.71
1980,37,35174.04,14.37,118.84,139.77,3.09,-1.07,564.95
1980,38,35333.59,0.00,240.21,138.60,3.50,-3.19,482.66
1980,39,35494.90,0.00,200.70,137.25,2.51,-2.79,497.27
1980,40,35657.94,0.00,210.99,136.27,1.84,-3.66,465.95
1980,41,35822.62,0.00,187.91,135.42,0.61,-3.98,455.07
1980,42,35988.89,0.00,323.88,135.06,4.62,-5.15,416.64
1980,43,36156.70,0.00,366.42,135.06,6.06,-7.72,341.90
1980,44,36325.98,0.00,302.43,134.75,3.24,-5.27,412.69
1980,45,36496.69,1.65,273.94,136.40,-1.06,-8.15,330.55
1980,46,36668.75,0.00,322.46,136.40,0.16,-8.92,311.25
1980,47,36842.12,3.18,266.71,139.58,3.89,-7.27,354.09
1980,48,37016.75,6.93,276.93,146.52,5.90,-6.19,384.79
1980,49,37192.59,15.78,174.00,143.76,6.29,0.55,635.58
1980,50,37369.57,8.85,141.75,141.22,4.40,0.05,612.82
1980,51,37547.67,2.95,153.62,139.34,3.09,-1.52,546.43
1980,52,37726.81,2.89,256.79,138.46,4.91,-3.91,457.42
1980,53,37906.97,11.74,202.40,137.24,2.91,-3.08,486.90
1980,54,38088.09,2.86,211.25,135.65,4.01,-2.21,519.11
1980,55,38270.12,0.00,363.33,133.70,7.91,-1.37,552.41
1980,56,38453.03,18.25,216.97,131.07,6.79,0.28,623.12
1980,57,38636.77,5.73,237.35,128.01,8.61,1.27,669.43
1980,58,38821.30,8.67,196.75,124.29,8.49,2.86,749.87
1980,59,39006.58,6.07,154.37,121.25,5.32,1.24,668.24
1980,60,39192.57,0.00,415.27,119.88,8.20,-2.74,499.28
1980,61,39379.23,0.00,417.89,117.95,9.53,-1.41,551.05
1980,62,39566.51,0.00,371.28,115.48,8.19,-0.11,605.85
1980,63,39754.40,12.39,200.03,113.03,4.99,-0.17,603.09
1980,64,39942.84,7.03,176.60,110.28,4.98,0.54,635.23
1980,65,40131.80,7.76,173.05,108.52,2.38,-1.82,534.57
1980,66,40321.25,2.98,302.37,108.08,3.93,-4.93,423.34
1980,67,40511.16,5.11,260.60,106.77,4.04,-2.89,493.62
1980,68,40701.49,0.00,306.29,104.48,5.26,-0.55,586.70
1980,69,40892.20,0.00,431.10,102.77,8.15,-1.92,530.64
