Latitude: 45.39362  Longitude: -122.41055
X & Y on Lambert Conformal Conic: -1654135.41 530144.83
Tile: 12089
Elevation: 85 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,30953.85,5.75,84.45,0.00,10.19,4.91,866.28
1980,2,31005.42,8.90,67.77,0.00,8.03,3.97,811.07
1980,3,31061.20,0.82,119.23,0.00,7.55,2.16,713.61
1980,4,31121.13,20.62,58.49,0.00,6.45,3.06,761.01
1980,5,31185.16,10.14,90.85,0.00,7.42,1.91,701.14
1980,6,31253.26,0.00,162.99,0.00,4.28,-3.50,471.59
1980,7,31325.36,9.66,78.21,0.00,0.87,-3.54,470.43
1980,8,31401.41,42.98,88.53,0.00,2.71,-2.33,514.47
1980,9,31481.35,41.76,67.12,0.00,2.40,-1.28,556.10
1980,10,31565.12,10.27,95.69,0.00,3.21,-2.22,518.85
1980,11,31652.67,19.45,140.44,0.00,8.72,-1.35,553.37
1980,12,31743.92,34.99,146.61,0.00,12.50,0.98,655.74
1980,13,31838.81,36.79,87.29,0.00,7.16,2.33,722.05
1980,14,31937.28,24.96,85.35,0.00,7.34,2.66,739.68
1980,15,32039.26,4.51,107.43,0.00,6.69,0.64,639.79
1980,16,32144.67,14.22,89.84,0.00,7.78,2.92,753.04
1980,17,32253.45,3.43,114.34,0.00,7.28,0.88,651.09
1980,18,32365.52,0.00,190.20,0.00,5.06,-3.37,476.16
1980,19,32480.82,0.00,188.65,0.00,6.62,-1.67,540.55
1980,20,32599.27,0.00,176.26,0.00,6.30,-0.99,567.95
1980,21,32720.80,0.00,212.24,0.00,8.72,-1.55,545.21
1980,22,32845.33,0.00,193.54,0.00,8.32,0.02,611.57
1980,23,32972.79,0.00,211.43,0.00,8.51,-1.12,562.66
1980,24,33103.11,0.00,220.91,0.00,7.41,-2.80,496.85
1980,25,33236.20,0.00,181.61,0.00,6.84,-0.19,602.20
