Latitude: 45.1572  Longitude: -122.15219
X & Y on Lambert Conformal Conic: -1642097.53 500863.36
Tile: 12089
Elevation: 371 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,31058.34,3.60,78.88,0.00,8.08,2.91,752.86
1980,2,31109.42,11.95,68.45,0.00,6.63,2.35,723.42
1980,3,31164.65,3.79,84.67,0.00,6.91,1.34,673.05
1980,4,31223.99,29.70,66.07,0.00,5.95,1.91,701.12
1980,5,31287.41,14.24,58.84,0.00,4.98,1.48,679.71
1980,6,31354.85,0.00,124.50,0.00,3.02,-3.29,479.11
1980,7,31426.25,15.58,82.35,0.00,0.65,-4.35,442.64
1980,8,31501.57,52.82,80.30,0.00,1.84,-2.98,490.43
1980,9,31580.74,36.79,52.60,0.00,1.57,-1.39,551.85
1980,10,31663.71,9.94,77.85,0.00,1.47,-3.08,486.68
1980,11,31750.42,30.41,127.62,0.00,6.97,-3.57,469.19
1980,12,31840.81,52.82,130.97,0.00,10.19,-1.43,550.04
1980,13,31934.80,47.36,93.35,0.00,6.88,1.18,665.11
1980,14,32032.33,28.16,70.09,0.00,6.11,2.16,713.73
1980,15,32133.35,2.00,100.43,0.00,5.67,-0.44,591.64
1980,16,32237.77,16.13,97.04,0.00,6.70,0.92,652.99
1980,17,32345.53,3.97,79.63,0.00,4.75,0.36,626.92
1980,18,32456.56,0.00,144.09,0.00,3.02,-3.66,466.12
1980,19,32570.78,0.00,163.41,0.00,5.16,-3.10,486.11
1980,20,32688.13,0.00,170.80,0.00,6.26,-2.70,500.73
1980,21,32808.54,0.00,184.74,0.00,8.75,-2.06,524.90
